Genome	BAr1A.filtered Trimmed Mean	BAr1A.filtered.filtered Trimmed Mean	BAr1B.filtered Trimmed Mean	BAr1B.filtered.filtered Trimmed Mean	BAr1C.filtered Trimmed Mean	BAr1C.filtered.filtered Trimmed Mean	BAr2D.filtered Trimmed Mean	BAr2D.filtered.filtered Trimmed Mean	BAr2E.filtered Trimmed Mean	BAr2E.filtered.filtered Trimmed Mean	BAr2F.filtered Trimmed Mean	BAr2F.filtered.filtered Trimmed Mean	BAr3G.filtered Trimmed Mean	BAr3G.filtered.filtered Trimmed Mean	BAr3H.filtered Trimmed Mean	BAr3H.filtered.filtered Trimmed Mean	BAr3I.filtered Trimmed Mean	BOr1A.filtered Trimmed Mean	BOr1B.filtered Trimmed Mean	BOr1C.filtered Trimmed Mean	BOr2D.filtered Trimmed Mean	BOr2E.filtered Trimmed Mean	BOr2F.filtered Trimmed Mean	BOr3G.filtered Trimmed Mean	BOr3H.filtered Trimmed Mean	BOr3I.filtered Trimmed Mean	CRr1A.filtered Trimmed Mean	CRr1B.filtered Trimmed Mean	CRr1C.filtered Trimmed Mean	CRr2D.filtered Trimmed Mean	CRr2E.filtered Trimmed Mean	CRr2F.filtered Trimmed Mean	CRr3G.filtered Trimmed Mean	CRr3H.filtered Trimmed Mean	CRr3I.filtered Trimmed Mean	LABRr1A.filtered Trimmed Mean	LABRr1B.filtered Trimmed Mean	LABRr1C.filtered Trimmed Mean	LASAr3G.filtered Trimmed Mean	LASAr3H.filtered Trimmed Mean	LASAr3I.filtered Trimmed Mean	LASCr2D.filtered Trimmed Mean	LASCr2E.filtered Trimmed Mean	LASCr2F.filtered Trimmed Mean	LASYr2D.filtered Trimmed Mean	LASYr2E.filtered Trimmed Mean	LASYr2F.filtered Trimmed Mean	LAWAr2D.filtered Trimmed Mean	LAWAr2E.filtered Trimmed Mean	LAWAr2F.filtered Trimmed Mean	MGr1A.filtered Trimmed Mean	MGr1B.filtered Trimmed Mean	MGr1C.filtered Trimmed Mean	MGr2D.filtered Trimmed Mean	MGr2E.filtered Trimmed Mean	MGr2F.filtered Trimmed Mean	MGr3G.filtered Trimmed Mean	MGr3H.filtered Trimmed Mean	MGr3I.filtered Trimmed Mean	MHr1A.filtered Trimmed Mean	MHr1B.filtered Trimmed Mean	MHr1C.filtered Trimmed Mean	MHr2D.filtered Trimmed Mean	MHr2E.filtered Trimmed Mean	MHr2F.filtered Trimmed Mean	MHr3G.filtered Trimmed Mean	MHr3H.filtered Trimmed Mean	MHr3I.filtered Trimmed Mean	SEr2D.filtered Trimmed Mean	SEr2E.filtered Trimmed Mean	SEr2F.filtered Trimmed Mean	SEr3G.filtered Trimmed Mean	SEr3H.filtered Trimmed Mean	SEr3I.filtered Trimmed Mean
BOr1A1B1C_vRhyme_unbinned_17	0.30938783	0.30938783	0	0	0.45506462	0.45506462	0	0	0	0	0	0	0	0	0	0	0.048692517	9.992186	4.0202384	3.656948	5.4187956	2.8281736	2.1902616	0.14467488	0.3087867	1.7300872	0.057809837	0	0	0.009718465	0.1653141	0.4148883	0	0	0	0	0	0	0	0	0	0	0.3367398	0.036469292	0	0.04708947	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42981666	0	0	0	0	0	0.09047189	0	0	0	0	0	0	0	0.02194169
BOr1A1B1C_vRhyme_unbinned_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4945114	3.279178	5.7211733	0.7760604	0.10020199	0.96996576	0.8144375	2.2259595	0.3129885	0	0	0	0	0	0	0	0	0	0	0	0	0.06428383	0	0.013612013	0	1.1043295	0	0	0.060771056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAWAr2D2E2F_vRhyme_unbinned_19	0	0	0.00720062	0.00720062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14656033	0	0.016838374	0	0	0	0	0	0	0.017946161	0.04087737	0.10679074	0.08452421	0	0	0	0.545807	1.0190539	0.2639858	0.2238839	1.4833277	0.059931315	1.4006869	1.3947048	2.2249918	0.34795612	0.43702227	0.52464825	3.7764485	2.9563532	5.2212253	0	0	0	0	0	0	0.020161737	0	0.1915365	0	0	0	0.55677414	0.22742882	0.95812565	0.97884125	2.2403898	0.06502714	0.8518888	0.057937298	0.1278387	0	0.07089841	0.60784316
LASYr2D2E2F_vRhyme_unbinned_21	0	0	0.013106742	0.013106742	0.20093302	0.20093302	0	0	0	0	0.04598467	0.04598467	0	0	0	0	0	3.4113073	1.6825503	0.42874599	1.0738642	0.67277575	0.43474397	0.23980895	0.07186493	0.13473287	0	0	0	0.0574253	0.039320227	0.01954904	0	0	0	0.04731756	0.050983004	0.25569254	0.46340108	0.51671666	0.7468622	3.6364546	3.1880484	1.9786738	23.320671	0.47262025	2.5732534	0.815617	0.049872264	1.4189714	0	0.047095414	0.047428634	0	0.24247473	0.025435966	0.28601578	0.044651784	0	0	0	0	0.054759525	0.3115628	0.064089745	0.80439854	0.29123625	0	0.080528714	0.060646452	0.06220149	0.06997667	0.098855935	0.9271354
MHr2D2E2F_vRhyme_unbinned_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17915657	1.2837299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.873059	6.9383817	3.8165693	0	0.051289357	0	0	0	0	0	0	0
MGr1A1B1C_vRhyme_unbinned_45	0	0	0	0	0.033958763	0.033958763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5159449	0.0031390456	0.35421273	0.0020689163	3.1416137	2.4887993	1.2388171	1.690483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1082616	11.581579	4.076229	0.69344366	1.2574017	2.1189628	6.077299	1.4299423	0	0	0.25515446	0.08557466	0	0	0	0	0	2.9349718	0	0	0	0	0	0
LABRr1A1B1C_vRhyme_bin_13	0	0	0.082876265	0.082876265	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05766618	0	0.0022140592	0	0	0	0	0	0	0.0042268406	0	0	0.19871183	0.18874855	0	0.16323656	0.34690285	0.3252151	5.907362	6.0682335	5.8496957	0	0.032657374	0.03099683	3.361395	4.0445833	5.3840384	0	0	0	2.0728626	0.40758818	5.481105	0.60151964	0.17068385	0.034519196	1.5922608	1.2387662	0.41850752	0.6263775	0.9024808	0.9567252	0.021083882	0	0	1.4263574	0.77718514	0.50616413	0.16701052	0.6470085	0.5979973	0	0	0	0	0	10.179641
BAr1A1B1C_vRhyme_unbinned_56	0.030923307	0.030923307	4.3408594	4.3408594	41.36871	41.36871	0	0	0.37151894	0.37151894	2.3354125	2.3354125	0	0	0	0	0	0.5842045	0	0	0.005446719	0	0	0	0	0	0.6068699	2.2328033	3.792234	0.18097162	0.010629887	1.35676	1.1681455	0.7974172	0.92023194	0.01739436	0.059650354	0	0	0	0	0.08758675	0.14978477	0.08864096	0.022489678	0	0.066239126	0	0.008257928	0	0.14161469	0.4198366	0.16542213	0.050426073	0.10911008	0.033119563	0.15039971	0.22849864	0	0.8646227	2.2124221	1.8213124	0	0.00289906	0	0	0	0.45761222	0	0	0	0	0	0.02029342
CRr3G3H3I_vRhyme_unbinned_97	2.6885397	2.6885397	4.5884166	4.5884166	0.5827172	0.5827172	0.0043900185	0.0043900185	9.764017	9.764017	1.1052834	1.1052834	0	0	0	0	0	0.7917437	0.9903728	0.67398334	0.469886	0.56176835	0.13886322	0.9818238	0.47258162	0.6313925	0.5694701	1.8316389	0.9577172	0.05237215	1.0998921	0.19031115	13.868916	6.9462414	4.978743	0	0	0	0.86452556	0.719732	0.16466421	1.3593653	1.008857	0.4129698	0.15465188	0.76994765	2.996226	4.4343038	5.327249	1.8955637	0.4595656	1.1011244	0.47989833	0.52418363	2.4343808	1.8739218	10.315465	26.564465	26.043283	0.62939	1.2831177	1.1554991	0	0.00015403573	0	0.054374617	2.0809457	5.9979978	5.409581	15.166821	9.405576	3.0107825	4.781423	6.2319007
LAWAr2D2E2F_vRhyme_unbinned_88	3.8800166	3.8800166	2.255211	2.255211	2.1535828	2.1535828	0	0	0	0	0.011718345	0.011718345	0	0	0	0	0	1.4220679	0	0	0.06937675	0.5542881	0	0	0	0	0	0	0	0.4782744	1.3005289	0.16374572	0	0	0	0.9199419	0.7744478	0.94472677	0.13170175	0.8756611	0.039510526	4.1645756	2.9318676	4.865291	0.18510836	0.40060148	0.7324484	11.65685	2.2825885	7.832106	0	0	0	0	0.11510941	0	0	0.32811365	0.084932074	0	0	0	0.04925853	0	0.016488645	2.9267862	0.5547029	0	0.015555325	0.045628954	0	0	0	1.6487608
BOr2D2E2F_vRhyme_unbinned_27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5462236	1.1740957	0.7644149	2.901383	13.999096	2.8982446	0	0.13670212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048936172	0	0.30319148	0.3087766	0.095265955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGr3G3H3I_vRhyme_unbinned_92	0	0	0.3451346	0.3451346	0.006494187	0.006494187	0	0	0	0	0	0	0	0	0	0	0	0.115219444	0	0	0.39258406	0.20425265	0.2094899	0.05551482	0	0	0	0.11888552	0.1388918	0.038022414	0.09720331	0.12527496	0	0	0	2.2394469	2.1477952	5.9517126	0.058761913	0.22844873	0.08693831	1.6250131	1.1786948	0.7315387	0	0	0.07216927	2.4474704	1.0382318	5.1027546	4.3315177	1.3212527	0.50466114	3.5203729	7.798261	3.9269927	1.4474704	26.108202	9.891903	0	0.10149785	0.053105686	0.56876504	0.43133968	0.0005237247	0.9697287	1.0617995	0	0	0	0	0	0	10.397193
LASAr3G3H3I_vRhyme_unbinned_44	0.013128464	0.013128464	0.58377904	0.58377904	0.05611203	0.05611203	0	0	0	0	0.06428085	0.06428085	0	0	0	0	0	0.02849363	0	0	0.02256151	0.18311776	0.06690654	0	0	0	0.030244092	0	0.020713799	0.32373822	0.95079255	0.11183507	0.64203054	0.18068656	0.2041233	0	0	0.014392687	3.4457843	5.459496	0.6499076	0.60731304	0.32967034	0.013517456	1.2243509	2.4054265	3.8272877	6.559078	3.4459789	2.930565	0	0	0.023728484	0	0	0	0.07585335	0.22610134	0.024020227	0.01837985	0	0	0.023242244	0	0.042594574	1.1248662	7.7973356	0.28746474	0.42312554	0.6566177	0.19974716	1.4647477	0.71837014	3.109112
LASCr2D2E2F_vRhyme_bin_9	0.8652043	0.8652043	0.8230144	0.8230144	2.2880943	2.2880943	0	0	0.533722	0.533722	0.075508654	0.075508654	0	0	0	0	0	0.72941774	0.016475035	0.3872209	0.38113782	0.55040437	0.1791055	0.11083205	0.028502962	0	0.7970691	0.5413028	0.5692527	1.0492868	2.0068204	0.6556603	1.999424	0.6119035	0.7631743	0.7653402	0.5893454	2.0869837	0.17399019	0.20168668	0.302795	3.9669118	3.3556073	4.3483953	0.0009447222	0.43365055	0.2667112	4.710408	0.72241294	5.4464617	2.3816679	3.07014	2.0914998	1.7579437	3.0249774	1.368603	1.5830779	2.064725	6.057605	0.38558492	0.31539896	0.5442752	1.4069909	0.7192792	0.33694324	1.3337865	3.202401	1.1095648	0.1314316	0.30168897	0.32908592	1.1153252	0.26595083	12.577825
BAr2D2E2F_vRhyme_unbinned_11	0	0	0	0	0	0	13.157041	13.157041	0.11149242	0.11149242	0.041999765	0.041999765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRr3G3H3I_vRhyme_unbinned_29	0.77704245	0.77704245	1.0924379	1.0924379	1.4847565	1.4847565	0	0	0.517088	0.517088	0.9927308	0.9927308	0	0	0.029185202	0.029185202	0.035152435	2.5297818	2.2650537	2.7093415	2.5122056	0.6710426	1.6549853	0.32071173	0.5328198	0.31593794	2.249539	5.486492	2.7757404	2.817945	1.9801453	3.0086796	1.8215255	6.692742	8.344581	0.10187697	0.5163285	0	0.057936423	0.15221873	0.17261581	0.43289575	1.1301942	0.088423565	0.44873604	0.049799282	0.7173701	0	0	0	1.3210372	6.511229	2.8367147	0.29337093	0.31973526	0.72561574	0.673321	1.1967018	0.049365304	1.8294456	2.7808397	2.7387435	0	0.08831507	0	0.61321473	0.12390149	8.5891285	0.258761	0.06683303	0.08256482	0	0	0.13952479
BAr3G3H3I_vRhyme_unbinned_12	0.23064372	0.23064372	0.03597944	0.03597944	0.83266705	0.83266705	0.047238313	0.047238313	1.3010525	1.3010525	0.9016888	0.9016888	6.689239	6.689239	13.889369	13.889369	4.742841	0	0	0	0	0	0	0	0	0	0.7726197	0.019009545	0.24198417	0.052786164	0.21701884	0.013135351	0.012809007	0.01974382	0.52663785	0	0	0	0	0	0	0	0	0	0	0.020314923	0.03720323	0	0	0	0	0.052296646	0	0	0	0	0	0.0032634414	0	0.7313372	0.014359142	0.048870035	0	0	0	0	0	0.26270702	1.7795545	0.5104838	0.68189603	0.39577386	0.33801094	0.50909686
BOr2D2E2F_vRhyme_unbinned_8	0.028374081	0.028374081	0.018684158	0.018684158	0.0337905	0.0337905	0.0411449	0.0411449	0.025839793	0.025839793	0.17541245	0.17541245	0.012919896	0.012919896	0.054512024	0.054512024	0.10291195	13.067879	2.5011926	2.4959252	25.780262	11.20488	12.621347	1.4487677	1.8120155	0.742745	0	0	0	0	0	0.022261975	0.006658716	0	0	0	0.02265951	0.012870205	0.13054065	0.17307693	0.05232558	0.009342079	0.81599087	0.035281256	0.49657127	0.14018089	0.40628105	0.018932618	0.16517591	0.031902205	0	0	0.015951103	0	0.0063108727	0.0072550187	0.052872192	0.061170742	0	0	0	0	0.011329755	0.5006957	0.48981315	0.24463327	0.007354403	0	0	0	0	0.022510435	0	0.06917114
SEr2D2E2F_vRhyme_unbinned_90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033975307	0	0	0.08903704	0.0174321	0	0	0	0	0.0063703703	0.3617284	0.16232099	0	0	0	0.29274073	0	0	0	0	0	0	0	0	0.08745679	0.09353086	0.29041976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26819754	0.29708642	0	0	0	0	0	0	9.152246	1.2584691	1.0324445	7.642173	0.37767902	9.497334
BAr2D2E2F_vRhyme_unbinned_62	6.271825	6.271825	27.841436	27.841436	19.134735	19.134735	2.5204825	2.5204825	4.2999926	4.2999926	17.842686	17.842686	0.20453042	0.20453042	0.4749577	0.4749577	0.5234978	1.8707068	0.0960506	0.09119659	0.068985805	0.020372141	0.17680371	0.67000073	0.52577776	0.26976538	0.46238142	1.8906376	1.2476282	12.552917	6.4659853	5.1798925	10.190998	1.6904464	1.1319408	0.14216371	0.035301905	0.15304847	4.51276	3.1709936	4.1366477	0.6153563	4.267706	1.7655365	0.21828344	0.7773038	0.3347062	1.3622859	8.141428	2.895271	0.6255056	1.1754063	1.1663603	1.2052659	4.286019	6.4924617	16.730162	8.419137	5.883724	0.42796206	1.3194087	0.57858354	0.8393028	0.7271457	1.6881665	0.48988748	0.676105	0.96991986	0.32882252	5.8143706	6.6525702	0.0089725675	0	0.42068103
SEr3G3H3I_vRhyme_unbinned_171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112347424	0.070497386	0.0014946442	42.195133	35.135017	38.416508
MHr3G3H3I_vRhyme_unbinned_38	2.1140397	2.1140397	6.8479757	6.8479757	2.0645134	2.0645134	0	0	0.14487511	0.14487511	3.0671835	3.0671835	0	0	0	0	0.056330748	2.4477174	0.6104221	1.39354	0.4659776	0.2588286	0.3218777	0.9999139	0.3807924	0.06347976	0	0.15193799	0.07751938	8.01938	10.879415	13.959862	0	0	0	3.0264428	3.481137	2.5456502	9.288372	4.555039	3.8937984	1.0840654	3.710336	2.6192937	19.420069	8.182774	18.459173	0.35891473	1.9215331	0.66528857	0.077691644	0.43919036	0.18440999	0.0034453059	0.019896641	0.011627907	0.07217915	0.025495263	0	0	0.12704565	0.1	0.043238588	2.1010337	0.72101635	20.256416	0.8581395	0	0.15917313	0	0.00034453056	0.33858743	0.059517656	4.994832
MGr1A1B1C_vRhyme_unbinned_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.597596	11.498972	1.0926803	0	0	0	0	0	0	0	0	0	0	0	0	39.095497	0	0.1017964	0.15550987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5912503
MHr2D2E2F_vRhyme_unbinned_76	0	0	0.728	0.728	0.117859155	0.117859155	0.0046197185	0.0046197185	0	0	0.088112675	0.088112675	0	0	0	0	0	0.103774644	0	0	0	0.022084506	0.034929577	0.12112676	0.029408451	0.028732395	0.044957746	0.009239437	0	0	0	0	0.066140845	0.038985915	0.13915493	0	0.0032676056	0.0046197185	0	0	0	0	0.03571831	0	0	0	0	0	0	0	0.25667605	0.51842254	0.31830987	0.0024788731	0.026140844	0.041464787	0	0.041577466	0	0	0	0	4.103324	9.614873	31.032452	0.09746479	0.28022537	0.01971831	0	0	0	0	0	0.09735211
LASCr2D2E2F_vRhyme_unbinned_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8586978	0.052976307	0.33201694	1.4709111	1.8884608	0.9429782	0.21103834	0.16807936	0.18512811	0	0.030918898	0.058562897	0.2929108	0.26594105	0	0.9089771	0.23184358	0.018686188	0	0	0	0.5550954	0.07445579	0	3.2817376	4.0388174	3.0844731	0.012521672	0.12155654	0.2038143	0.018878829	4.923618	1.6354266	0	0	0	0.016470814	0	0.033326913	0.033615872	0	0	0	0.25178194	0	0	0	0	0.80649203	0.05172414	0	0	0.28607205	2.6228087	0	0	0.19707185
LASCr2D2E2F_vRhyme_unbinned_123	0.223807	0.223807	0.2961789	0.2961789	0.8267301	0.8267301	0	0	0.10750132	0.10750132	0.2711745	0.2711745	0	0	0.024740271	0.024740271	0.021922873	0.37453777	0.32690614	0.39179432	0.83350945	0.5133826	0.69871455	0.1730058	0.06312731	0.48714563	9.709808	7.0671773	5.05221	1.5748371	1.9190879	2.3338616	1.1538123	3.8700476	4.5211306	0.58540237	0.92234546	0.06629688	0.65601337	0.24123965	0.21649939	3.201884	7.905177	9.290809	0.12361331	0.381053	0.47253036	0.01752069	1.3582497	1.1949286	0.23278746	1.1879733	1.4775488	0.1320655	0	0.10521218	0.5016728	0.9281564	0.014086987	6.2427363	7.182338	4.377091	0	0.016023949	0.13268182	0.9659271	0.06876211	4.1763515	0.60811764	0.16120796	2.4582672	0.12968832	0	0.4066737
MHr3G3H3I_vRhyme_bin_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048431	0.5472305	0.115095034	1.8225957	0.91534734	0.7984209	0.44178095	0.6751048	0.15575272	0	0	0	0	0	0	0	0	0	0.39432666	0.5207358	1.2227015	0	0	0	0.437996	1.0721582	0.4606243	0	0	0.012087421	0.07578039	0.13499653	0.09446095	0	0.055634692	0	0	0	0	0	0	0	0	0	0	0.13638029	0.84436935	0.8717594	0.62793535	14.56469	0	4.888812	2.0511985	13.183672	20.941109	28.035164	100.05335
MHr1A1B1C_vRhyme_unbinned_33	0	0	0	0	0.47999665	0.47999665	0	0	0	0	0	0	0	0	0	0	0	1.3711919	0	0.05908939	0.64797455	1.2975394	0.124623366	0	0	0	0.20974222	17.663374	8.606712	0	0	0	0.55950785	0.96459657	0.042768665	2.721627	2.547623	0.38324407	0.3362906	0.2479076	0	0.033478405	0.61617005	0.40282893	0	0.012135922	0.20555742	0.0671242	0.3444928	3.2799633	3.7341814	1.5919819	0.94241714	0.42392033	0	0.04770673	0	0.06067961	0	0.066622026	12.663291	4.022263	0	0	0	0	0	0.016990291	0	0	0	0.03975561	0	0.5529796
MGr3G3H3I_vRhyme_unbinned_28	0.04763086	0.04763086	1.2742909	1.2742909	0.21930042	0.21930042	0	0	0.4607624	0.4607624	0.61457044	0.61457044	0.021996196	0.021996196	0.117588684	0.117588684	0.17084263	0.07541553	0.12759447	0.18804267	0.5699165	0.9178037	0.30058712	0.090713635	0.05234433	0.16670801	0.9876788	1.5608203	0.8552055	5.225668	3.6704705	6.514595	48.85992	17.338625	9.721244	0.05697511	0.11039444	0.0032250062	1.118581	4.319772	2.069379	3.44687	1.519474	0.78863806	0.59216076	0.019267345	0.76879185	6.6374764	1.1165963	3.706111	8.182751	5.6413627	2.9358306	5.612172	19.35442	8.530307	20.772017	46.47722	24.91772	1.1395849	1.2736294	0.7828496	2.2898371	0.107004054	0.030761598	0.14744067	1.9785	13.658315	46.171505	72.55925	32.075497	11.3554945	51.33656	36.581905
SEr3G3H3I_vRhyme_unbinned_97	0.016792566	0.016792566	0	0	0.07032227	0.07032227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017662084	0.12466714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040758653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002934623	0.88266945	0.06738764	0	5.211347	4.2082496	23.072876
LASYr2D2E2F_vRhyme_unbinned_15	0.31225464	0.31225464	1.029172	1.029172	1.2859818	1.2859818	0.017454853	0.017454853	1.2989068	1.2989068	2.5947332	2.5947332	0.049223892	0.049223892	0.15117472	0.15117472	0.50685513	1.3643776	3.8012924	2.633267	2.1479132	2.0992932	2.820982	1.8659177	1.9622517	1.6423265	0.31376457	1.8177207	1.1081114	1.5138612	1.2800628	1.2675606	4.317328	1.9562722	2.7230778	0.15739566	0.112943165	0	4.810292	9.90433	7.5040164	0.20112339	1.1795012	0.22250408	5.8196535	3.3687263	8.098569	0.7047774	1.9634596	0.5398925	1.3705986	2.9235368	2.2350063	0.24666305	0.84870446	1.1341426	1.9131485	2.1365585	0.5490729	0.27414387	1.7409555	1.1016488	0.33973545	0.28114995	0.16736123	0.084495984	0.34142658	3.0664976	1.2091563	1.3771214	10.682853	16.876245	19.465	3.56538
SEr3G3H3I_vRhyme_unbinned_200	0.17191744	0.17191744	0.050334964	0.050334964	0.02471483	0.02471483	0	0	0	0	0	0	0	0	0	0	0	0.19708492	0	0.049158067	0.045627378	0.113072604	0.053503532	0	0	0	0.26416802	0	0.076045625	0.58048165	1.1196814	2.1079123	0.18051784	0.35741445	0.46614158	0	0	0	0	0.0029875068	0	0.45102298	0.7839942	0.6964512	0.029965598	0	0.01231215	0.06771682	0	0.5302372	0.2676082	0.11741807	0.015299656	0.5453558	1.2977549	0.28408474	0.067083105	0.54010504	0.44848815	0.009234112	0.033496287	0.13633895	0.1186855	0	0	0	0.38421148	0.7467862	4.0187397	2.669292	0.40974107	1.2548434	1.4708492	26.344196
LASCr2D2E2F_vRhyme_unbinned_73	0.83583915	0.83583915	2.0342982	2.0342982	2.5640857	2.5640857	0	0	1.2144334	1.2144334	5.3572636	5.3572636	0	0	0.018323623	0.018323623	0	0.5719789	1.244221	0.20437887	2.6716783	1.1182109	2.8205225	1.9867506	1.3673182	0.26226273	0.4103552	1.3264424	1.2101109	8.388461	10.676659	2.91947	5.5149407	3.5410638	2.2147152	0.03364029	0	0.11680135	15.429712	7.6630335	3.8347116	3.8659086	12.386864	4.1307087	5.672618	6.2543693	17.284063	1.91402	6.347115	1.660778	0.071509115	0.1474347	0.062864125	0.0034767902	0.2695922	0.5368352	1.1049615	1.704097	2.7826536	0.71772224	1.2022176	1.0002819	0.24112009	0.020390904	0.024431499	0.68145084	1.7810562	2.597726	2.1113513	3.6298628	6.8208046	0.18220259	0.0073294495	0.28096223
MHr2D2E2F_vRhyme_unbinned_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110870905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41406733	0.55358243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.939468	11.319333	7.5176034	0	0.0006948734	0	0	0	0	0	0	0
LAWAr2D2E2F_vRhyme_unbinned_36	0.009933075	0.009933075	0.18767172	0.18767172	0.023881648	0.023881648	0	0	0.0009862628	0.0009862628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010707996	0.025572384	0	0	0	2.680944	1.5627334	3.3693554	0.002676999	0	0	3.514336	0.86347306	0.7020078	0	0	0	7.120324	0.33532935	7.6450863	0	0	0	0	0	0	0	0	0	0	0	0	0.12588939	0.045931667	0.021909123	0	1.4827052	0	0	0	0	0.04473406	0	6.2889047
MGr1A1B1C_vRhyme_unbinned_85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72634906	7.4430976	10.306732	0.88631546	14.775191	10.598304	1.1704469	28.27629	14.25093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRr1A1B1C_vRhyme_unbinned_43	0	0	0.31639308	0.31639308	0	0	0	0	0.0052844617	0.0052844617	0.020912975	0.020912975	0	0	0.03609175	0.03609175	0	0	0	0	0	0	0.028221272	0.6809085	0.42635486	0.16213177	0.17944682	7.109737	2.3927367	8.598156	8.121093	4.114122	7.5917473	3.6441422	4.2779403	0.5046098	0.8109962	0.01135597	0.9897684	1.3262874	1.9702046	0	0.7529795	0.031369463	0	0.08680009	0.60355294	0.44097143	1.5342928	0.253879	8.168316	27.214527	14.617495	2.3710368	6.8396673	7.5917473	15.888351	6.125703	3.1171577	0.5793794	5.1161456	1.454014	0.68821675	0.54486173	0.3358444	0.026984483	3.5237238	4.312458	0	0.2833371	2.9262424	0	0	0.05543063
CRr2D2E2F_vRhyme_unbinned_12	1.1940542	1.1940542	2.1934009	2.1934009	0.9342263	0.9342263	0	0	1.1386257	1.1386257	0.0695851	0.0695851	0	0	0	0	0	0.094958074	0	0	0	0	0	0	0	0	1.729718	1.1808777	1.0248284	6.04737	5.540346	2.8952413	0.34759882	0.4600893	0.92279214	0.51061743	0.43667647	0.14505063	0	0	0	1.2050529	0.7173037	0.93967116	0	0	0	0.40531418	0.041707505	2.369596	0.00871175	0.5718175	0.62114775	0.1325275	0.4291626	0.28868562	0.79364043	0.33246216	0.34411412	1.3087226	1.078188	1.6746161	0	0	0	0	0.034302514	1.1336164	0	0	0	0	0	0.14243712
SEr3G3H3I_vRhyme_unbinned_86	0.052128617	0.052128617	0.064918265	0.064918265	0.13608766	0.13608766	0	0	0.38205495	0.38205495	0.080043115	0.080043115	0	0	0	0	0	0.3357823	0.5362673	0.6586312	1.9298006	1.1842285	0.99301237	0.10982576	0.22290282	0.13493803	0.08835998	0.6186815	0.29439554	0.16260104	0.21313095	1.0571043	0.24778157	0.26331955	0.24224897	0.18893479	0.17580384	0.10097	1.2148554	1.0476019	0.24375786	0.1503862	0.44232082	0.19144961	0.94921863	0.029656908	1.0164541	0.26111013	0.1467936	0.5392312	0.3460212	0.17806718	0.085575715	1.025723	0.49425185	0.26010418	0.46265492	0.6040956	0.39910185	0.13673432	0.49426982	0.21110113	0	0	0	0.12157356	0.3692833	0.31706485	0.09807796	0.18338422	0.047224715	9.127896	18.727053	41.597218
