Genome	BAr1A.filtered Covered Fraction	BAr1B.filtered Covered Fraction	BAr1C.filtered Covered Fraction	BAr2D.filtered Covered Fraction	BAr2E.filtered Covered Fraction	BAr2F.filtered Covered Fraction	BAr3G.filtered Covered Fraction	BAr3H.filtered Covered Fraction	BAr3I.filtered Covered Fraction	BOr1A.filtered Covered Fraction	BOr1B.filtered Covered Fraction	BOr1C.filtered Covered Fraction	BOr2D.filtered Covered Fraction	BOr2E.filtered Covered Fraction	BOr2F.filtered Covered Fraction	BOr3G.filtered Covered Fraction	BOr3H.filtered Covered Fraction	BOr3I.filtered Covered Fraction	CRr1A.filtered Covered Fraction	CRr1B.filtered Covered Fraction	CRr1C.filtered Covered Fraction	CRr2D.filtered Covered Fraction	CRr2E.filtered Covered Fraction	CRr2F.filtered Covered Fraction	CRr3G.filtered Covered Fraction	CRr3H.filtered Covered Fraction	CRr3I.filtered Covered Fraction	LABRr1A.filtered Covered Fraction	LABRr1B.filtered Covered Fraction	LABRr1C.filtered Covered Fraction	LASAr3G.filtered Covered Fraction	LASAr3H.filtered Covered Fraction	LASAr3I.filtered Covered Fraction	LASCr2D.filtered Covered Fraction	LASCr2E.filtered Covered Fraction	LASCr2F.filtered Covered Fraction	LASYr2D.filtered Covered Fraction	LASYr2E.filtered Covered Fraction	LASYr2F.filtered Covered Fraction	LAWAr2D.filtered Covered Fraction	LAWAr2E.filtered Covered Fraction	LAWAr2F.filtered Covered Fraction	MGr1A.filtered Covered Fraction	MGr1B.filtered Covered Fraction	MGr1C.filtered Covered Fraction	MGr2D.filtered Covered Fraction	MGr2E.filtered Covered Fraction	MGr2F.filtered Covered Fraction	MGr3G.filtered Covered Fraction	MGr3H.filtered Covered Fraction	MGr3I.filtered Covered Fraction	MHr1A.filtered Covered Fraction	MHr1B.filtered Covered Fraction	MHr1C.filtered Covered Fraction	MHr2D.filtered Covered Fraction	MHr2E.filtered Covered Fraction	MHr2F.filtered Covered Fraction	MHr3G.filtered Covered Fraction	MHr3H.filtered Covered Fraction	MHr3I.filtered Covered Fraction	SEr2D.filtered Covered Fraction	SEr2E.filtered Covered Fraction	SEr2F.filtered Covered Fraction	SEr3G.filtered Covered Fraction	SEr3H.filtered Covered Fraction	SEr3I.filtered Covered Fraction
CRr1A1B1C__bin_81	0.78145766	0.5902464	0.96113086	0.261658	0.6240041	0.91973513	0.02714866	0.16459043	0.22655806	0.42940482	0.3214615	0.5194323	0.2843032	0.22555217	0.18998413	0.47568768	0.3569554	0.31757912	0.9695861	0.845659	0.98476744	0.43395087	0.526179	0.44707182	0.67469686	0.6352629	0.6222514	0.008547369	0.00837332	0.031723313	0.12008458	0.150767	0.5275563	0.14558965	0.31404704	0.18967634	0.619011	0.3686244	0.6834702	0.13517976	0.30837992	0.013975357	0.021906212	0.07085491	0.03551102	0.046385188	0.021086073	0.1531572	0.1456055	0.27652818	0.013892375	0.9618258	0.8893125	0.86991525	0.0092071835	0.027782833	0.023643622	0.23199669	0.045126412	0.35317194	0.1609673	0.25300786	0.34032333	0.06548426	0.017501883	0.14645107
SEr3G3H3I__bin_288	0.03549725	0.024742395	0.01645248	0.012352224	0.0140384855	0.009752659	0.009676247	0.0122674955	0.013913211	0.014208983	0.012169252	0.016019998	0.016679116	0.021220688	0.013167805	0.00670086	0.0078886235	0.007945282	0.033123277	0.041265048	0.04017605	0.04290297	0.04619492	0.034277257	0.048085984	0.02217142	0.035646953	0.11900771	0.118736885	0.11979365	0.01764596	0.01699516	0.018512484	0.045850284	0.034726888	0.03557418	0.024292761	0.012028904	0.0149944145	0.05401129	0.049549248	0.057760153	0.10499469	0.102095194	0.081745185	0.10332195	0.10429659	0.09216424	0.04769301	0.10602911	0.099746175	0.025372924	0.036400154	0.028931538	0.08232425	0.03927938	0.047703404	0.035382368	0.0916933	0.04194288	0.043817833	0.053460293	0.0542031	0.30553445	0.3643519	0.9951273
BAr2D2E2F__bin_96	0.15498891	0.931265	0.867159	0.048647653	0.8733273	0.9985878	0.035054296	0.040856622	0.11695785	0.29718387	0.5340994	0.3715665	0.19154708	0.16105112	0.2317867	0.62534064	0.663052	0.18839628	0.051300813	0.45826453	0.3051859	0.2610703	0.052183956	0.6682983	0.0733243	0.05270626	0.03483979	0.009067126	0.008240515	0.0065121474	0.57262576	0.2321771	0.014871082	0.12590726	0.4918536	0.08856018	0.04122049	0.18706435	0.78993547	0.0051094918	0.015331499	0.009352123	0.008479914	0.01587218	0.013343958	0.021390442	0.01448046	0.17898506	0.13805306	0.018228708	0.008047647	0.046196207	0.44646096	0.20716147	0.0039848546	0.008400579	0.006296712	0.013172959	0.006012412	0.027393548	0.19355649	0.74695617	0.9788906	0.31684247	0.08006816	0.032242935
SEr3G3H3I__bin_206	0.04409929	0.018638987	0.03244178	0.009477326	0.026882736	0.021498976	0.0058285613	0.011095207	0.006284996	0.04370878	0.031867843	0.040653728	0.059058875	0.033299193	0.022650728	0.011927416	0.0142332455	0.016514257	0.059660733	0.04612707	0.06935639	0.027415179	0.030329848	0.028945418	0.03327709	0.033381406	0.034176	0.04104269	0.039228193	0.020401128	0.024866976	0.014356952	0.017429065	0.04909564	0.045165725	0.04833983	0.01597561	0.013707783	0.0200366	0.023462383	0.017094785	0.042505063	0.03534016	0.031570017	0.026090082	0.02284191	0.017864559	0.013080331	0.019038027	0.030259656	0.019707361	0.045014873	0.033980552	0.038767494	0.009871714	0.015530808	0.010077245	0.03486511	0.03795545	0.03527889	0.046423346	0.11933233	0.05338815	0.20663433	0.37267	0.99693257
LASCr2D2E2F__bin_66	0.08575608	0.12334309	0.098879136	0.03818931	0.050878562	0.056123093	0.028369946	0.03034747	0.030019874	0.10456601	0.07340978	0.07740322	0.10443164	0.081262715	0.08919243	0.06661898	0.07542783	0.069148466	0.08256798	0.08641169	0.10207832	0.11296067	0.14652695	0.08769521	0.12392065	0.12869212	0.1223121	0.36817673	0.3220048	0.4944379	0.4388996	0.42203307	0.38609856	0.8799738	0.8657959	0.78594935	0.12586148	0.3402073	0.21404426	0.8418331	0.45575634	0.40003762	0.06250269	0.092687644	0.067106105	0.070570186	0.12793243	0.08583542	0.08995426	0.14731906	0.22111659	0.07692633	0.08934172	0.09894098	0.22375058	0.17277348	0.17060018	0.17461707	0.3394715	0.11592141	0.104157366	0.09054675	0.0942241	0.05624679	0.063745685	0.68910235
BOr1A1B1C__bin_86	0.013227804	0.02145456	0.036040332	0.4307815	0.16563068	0.019561214	0.8756895	0.87323093	0.8772074	0.6400006	0.97840977	0.9977508	0.3410879	0.27062047	0.8443458	0.9917278	0.993589	0.99501055	0.035013143	0.025029792	0.1044898	0.011136202	0.013230972	0.01682125	0.017126162	0.037803	0.021485446	0.009697714	0.011256846	0.026524246	0.09678971	0.048758633	0.09044019	0.012468037	0.90536976	0.015254728	0.027839977	0.69842076	0.02104643	0.011454311	0.013325216	0.009717249	0.009105582	0.011555684	0.015305678	0.014343958	0.00780701	0.013293537	0.013697708	0.017238094	0.008630926	0.034070168	0.03747064	0.079695225	0.012325218	0.03595401	0.035617683	0.12037811	0.1601695	0.018019507	0.02656754	0.013472524	0.040737264	0.023443468	0.018641997	0.063500695
MGr2D2E2F__bin_40	0.028433593	0.24849883	0.158139	0.011446067	0.021367127	0.026886756	0.008721396	0.01382037	0.010401885	0.19990362	0.040137377	0.2177527	0.08681034	0.10881059	0.048852917	0.008933853	0.0069929846	0.016321402	0.03321947	0.04710853	0.03780887	0.035543192	0.036831245	0.043132547	0.061949123	0.04635082	0.048387002	0.8431373	0.65274	0.5057366	0.01965256	0.036457982	0.021923563	0.40703878	0.16234022	0.14920674	0.008872086	0.008686786	0.019947551	0.65056854	0.042998362	0.48618257	0.68334126	0.41470003	0.13705727	0.99515504	0.991883	0.9476791	0.525435	0.9889304	0.9764588	0.03250915	0.056875173	0.036333915	0.14499913	0.01739487	0.012859254	0.02497038	0.07367261	0.061434753	0.031884026	0.03211299	0.034300927	0.029760519	0.029819624	0.7177258
LASAr3G3H3I__bin_66	0.37915212	0.26219025	0.2658925	0.053484447	0.3429361	0.23004508	0.17564617	0.111105636	0.22663115	0.48088467	0.46103948	0.568931	0.3361066	0.34821165	0.33894935	0.450263	0.54419905	0.45177448	0.24205048	0.27169102	0.38692632	0.4186762	0.6288088	0.19130644	0.680378	0.60220736	0.4690388	0.4690862	0.40754986	0.32256192	0.82762754	0.91644377	0.85045385	0.75461453	0.8519784	0.62930024	0.65689564	0.68635595	0.7455828	0.70615786	0.7398042	0.347347	0.13945574	0.22632352	0.34423906	0.18183999	0.22080676	0.19673553	0.44756833	0.5688545	0.44221956	0.2690135	0.27449375	0.39290914	0.42745903	0.49050522	0.19884187	0.4418248	0.7589955	0.3023707	0.13317044	0.713922	0.8754148	0.12394274	0.1663349	0.48290992
LASCr2D2E2F__bin_126	0.15628357	0.096163325	0.1339206	0.040942717	0.032990795	0.052386627	0.03384037	0.030138904	0.037156112	0.16273102	0.039013594	0.05931844	0.08243831	0.0696462	0.04253258	0.046140082	0.043267943	0.047342148	0.03624217	0.08870511	0.07218427	0.05896179	0.021671738	0.07969674	0.3359466	0.05543008	0.056925725	0.22105636	0.20089245	0.1729451	0.03754806	0.05641385	0.059851333	0.9622349	0.8005155	0.75514346	0.0836557	0.0442948	0.08515134	0.46013153	0.080832355	0.10585826	0.017192084	0.027852094	0.033764053	0.021363888	0.027379677	0.056925725	0.048151486	0.04491725	0.016540304	0.040109757	0.09760913	0.05883434	0.06844361	0.092642784	0.10079483	0.5000282	0.17806277	0.04632074	0.034418948	0.03674703	0.057682108	0.009816928	0.00607523	0.24181052
MGr3G3H3I__bin_142	0.57722765	0.7359596	0.90953183	0.11932695	0.5648796	0.5935971	0.104059525	0.11672505	0.11426902	0.35505038	0.42938805	0.20147194	0.83641964	0.69646394	0.5399418	0.0762646	0.10574667	0.12439408	0.7313493	0.66350853	0.52312416	0.8184883	0.5272486	0.90897703	0.8685174	0.79063654	0.7393653	0.31466895	0.29487866	0.35591426	0.40790924	0.9178907	0.5300546	0.9562037	0.90279245	0.7591407	0.49901393	0.26792216	0.5257553	0.97410035	0.8571907	0.59667563	0.5325347	0.96687084	0.807399	0.40850788	0.97384137	0.9880119	0.9966092	0.99429256	0.9606264	0.67860436	0.68599844	0.42927492	0.39777362	0.41332874	0.23318541	0.27916577	0.6048226	0.6709805	0.98016155	0.9826438	0.9823315	0.51303804	0.7122101	0.836024
MGr1A1B1C__bin_146	0.008578797	0.20494682	0.02075645	0.0030315665	0.0032658598	0.012150941	0.0006433525	0.0052195755	0.000896725	0.042896528	0.008939776	0.024411017	0.024302647	0.03380488	0.02066436	0.0054732026	0.005110188	0.007994971	0.013164178	0.06521799	0.0579727	0.06640395	0.052405626	0.03020933	0.24678229	0.021185352	0.24027117	0.5628902	0.44542253	0.17851518	0.19870764	0.14893954	0.1723424	0.18820311	0.19609888	0.124687515	0.0065276492	0.010401247	0.015117893	0.42140123	0.22698896	0.5587828	0.96890134	0.86984336	0.91030717	0.67849874	0.9597148	0.6620593	0.70228803	0.81478417	0.938706	0.015894037	0.054698445	0.038901076	0.3722027	0.0988191	0.1234494	0.066518426	0.5268215	0.3021358	0.0023414062	0.0026754204	0.0006041764	0.0040442934	0.0050427746	0.26861098
SEr3G3H3I__bin_170	0.020422086	0.0013041286	0.009610116	0.0041405787	0.0012432378	0.00070172286	0.0007165022	0.0015045364	0.0010209566	0.06829413	0.0150483195	0.025368433	0.001660015	0.0010026301	0.0008264604	0.00074192265	0.00087966607	0.0011409647	0.42068848	0.18302138	0.13847823	0.001271614	0.0020608306	0.15775286	0.0023510968	0.0019691987	0.0020637864	0.0019035784	0.0014661101	0.0014087663	0.008246869	0.010837391	0.0017551939	0.012490313	0.022627164	0.13173117	0.0013070845	0.001107859	0.0028961587	0.002631313	0.0010712063	0.006553157	0.6349427	0.48048803	0.24029486	0.124661334	0.013252335	0.17492053	0.0022033034	0.27131373	0.0010315976	0.28013402	0.16099958	0.2102922	0.0010895326	0.001847417	0.0009636127	0.0011220472	0.0021826122	0.002331588	0.0026460923	0.002260056	0.0020253602	0.94172627	0.73814565	0.99941003
SEr3G3H3I__bin_117	0.08163963	0.10092609	0.1256209	0.09278563	0.13307598	0.1353017	0.10693386	0.1131635	0.13662888	0.2316414	0.18341762	0.39504078	0.1707666	0.18899626	0.18927278	0.1279559	0.14131984	0.14485954	0.10662839	0.107411504	0.116299756	0.1119602	0.10072236	0.11641587	0.15036142	0.14015704	0.13562837	0.07741525	0.06260331	0.07489537	0.18532631	0.3277788	0.1700313	0.09953766	0.23589192	0.116423644	0.11048181	0.112814695	0.18619776	0.3115989	0.41411904	0.26862475	0.08589816	0.10556051	0.106427014	0.07462734	0.117279075	0.10930372	0.16892551	0.19313845	0.13187009	0.10322575	0.114707604	0.11212625	0.4314478	0.15095918	0.1377547	0.08987618	0.15914626	0.12837654	0.12035291	0.12889329	0.12794036	0.9953397	0.9961249	0.25667113
MHr2D2E2F__bin_106	0.026302159	0.028443214	0.037283935	0.06249932	0.056762114	0.05107365	0.10289631	0.09380338	0.095167704	0.043520633	0.04658256	0.04865386	0.039784964	0.038445536	0.042107124	0.072555006	0.08351576	0.06822281	0.01958356	0.028425476	0.021213649	0.024479788	0.026759764	0.033846382	0.026970232	0.02660534	0.021680348	0.032207202	0.038061418	0.04957995	0.046199188	0.046370752	0.10866795	0.015456917	0.055314027	0.017164813	0.060043007	0.0840321	0.050719194	0.024366504	0.04642635	0.028916173	0.017230099	0.029890558	0.032184843	0.02007873	0.031755112	0.035246626	0.041458577	0.037049916	0.015493138	0.02414739	0.030754939	0.021289669	0.90090805	0.99656767	0.9301192	0.09004983	0.1340002	0.020772887	0.07017114	0.025923256	0.024677288	0.024545372	0.0077260737	0.071015246
LASYr2D2E2F__bin_36	0.15758973	0.09353324	0.16713952	0.173302	0.14647625	0.16323751	0.19396606	0.18860035	0.19155236	0.20570354	0.18079573	0.16330566	0.12299829	0.23180185	0.2368962	0.48162302	0.68622196	0.42729515	0.12804404	0.12358357	0.09842154	0.07898751	0.11721403	0.14442566	0.09274151	0.11836363	0.08282379	0.091400385	0.10013806	0.10516648	0.7642748	0.27550277	0.8464155	0.04788839	0.39725488	0.060546223	0.70886624	0.9796099	0.41878003	0.049858145	0.07821715	0.0631815	0.011903802	0.030263837	0.035940032	0.047448274	0.030432789	0.060280904	0.07425466	0.06822625	0.04250252	0.14265127	0.13482265	0.090181634	0.057161756	0.11426404	0.13088961	0.6718022	0.09984532	0.07158269	0.12711038	0.051176086	0.052282736	0.078885496	0.025100142	0.14653976
LASCr2D2E2F__bin_48	0.92244476	0.88576484	0.9273055	0.03430246	0.10324865	0.18903652	0.027584117	0.038020194	0.028415725	0.51237375	0.032047007	0.053188417	0.15486601	0.35251525	0.04637137	0.057002675	0.031487342	0.017385235	0.07815852	0.11378192	0.122091636	0.943701	0.96244633	0.7463313	0.055130128	0.07438556	0.06901082	0.44676727	0.43348184	0.65369785	0.278383	0.33877322	0.18282698	0.98351336	0.97908115	0.9898743	0.21519965	0.5719079	0.48565584	0.8595257	0.55604	0.98671424	0.04998234	0.07244503	0.06613191	0.05898702	0.11633164	0.06873434	0.11401156	0.064047515	0.050982486	0.07340119	0.10435572	0.086991645	0.0560126	0.047753245	0.06522711	0.7992555	0.53760874	0.07349335	0.08056706	0.05737819	0.06986811	0.03899919	0.037234746	0.7712121
SEr3G3H3I__bin_168	0.035836607	0.04959877	0.104102574	0.007652492	0.019357814	0.016276509	0.003595711	0.0063198544	0.0056019765	0.084711574	0.05025106	0.059609152	0.087902315	0.07842332	0.068874404	0.0045830403	0.010006831	0.0072380425	0.059824873	0.041879505	0.054378957	0.021388574	0.03192443	0.033691272	0.026353667	0.03448145	0.057805173	0.018606354	0.015939498	0.007858729	0.0076208846	0.040861756	0.0059903497	0.119901024	0.06506534	0.06904587	0.016861636	0.0027818263	0.03692666	0.10028324	0.061463308	0.13744853	0.024132472	0.03904908	0.036559228	0.021079615	0.01535832	0.016751802	0.014469764	0.029217277	0.04634639	0.052174356	0.042755023	0.05696877	0.010812419	0.008936138	0.003242896	0.016690958	0.039403874	0.06078652	0.090958335	0.09449952	0.04963077	0.9616589	0.99524945	0.99980325
MHr2D2E2F__bin_7	0.15379967	0.22019799	0.1566911	0.076171234	0.12376027	0.15150778	0.040059913	0.051746137	0.048724137	0.08671419	0.059024017	0.07110708	0.06557029	0.062912695	0.059758205	0.07496226	0.057351857	0.051292613	0.08348884	0.11599343	0.13622986	0.16542512	0.17587404	0.1073685	0.32930693	0.14391638	0.13575807	0.9680795	0.96567893	0.7109684	0.37725395	0.8772471	0.74017864	0.95630735	0.93424356	0.93445957	0.09086271	0.10216326	0.21302253	0.97798574	0.9777002	0.96452796	0.3694261	0.2758781	0.253516	0.35332337	0.31226322	0.3641423	0.24180809	0.52369756	0.3813606	0.08305571	0.09902724	0.10926206	0.9935469	0.9838305	0.99139845	0.41985118	0.97382116	0.15085411	0.10034336	0.08689457	0.15014033	0.08466732	0.09813114	0.8375043
MGr3G3H3I__bin_160	0.013751168	0.02304333	0.013595034	0.015953206	0.013948308	0.050486974	0.011934759	0.013789166	0.017999487	0.014881532	0.10994802	0.09193216	0.02402076	0.020009274	0.06972329	0.12135869	0.06657148	0.24264798	0.015559487	0.015189471	0.017499298	0.016901854	0.017342787	0.015526003	0.029258924	0.018156184	0.01464056	0.018858781	0.017204901	0.015899217	0.747998	0.91507745	0.8231936	0.01741126	0.065543264	0.02837367	0.028900571	0.11193617	0.10873281	0.14260104	0.5532862	0.02359638	0.034779068	0.031393617	0.09420813	0.19572629	0.84685475	0.91751164	0.9968873	0.97286826	0.9850476	0.014905798	0.014836949	0.015224083	0.9304204	0.5637578	0.349941	0.017352005	0.2036172	0.013954705	0.0124133155	0.015150532	0.017823601	0.014454141	0.017356709	0.027174832
SEr2D2E2F__bin_5	0.88932097	0.6428801	0.7666741	0.36720687	0.9912957	0.44831353	0.00038347248	0.022133274	0.00025044617	0.12445428	0.015210332	0.014268372	0.04485476	0.04703446	0.0076802257	0.0014042079	0.011321728	0.020803753	0.22002329	0.28909662	0.1713561	0.37830266	0.5726623	0.7765987	0.33176947	0.23761731	0.62972313	0.018905342	0.014325595	0.022710713	0.03811761	0.008980019	0.003077441	0.07027319	0.06373335	0.10712185	0.0216086	0.00008583541	0.00918699	0.040469352	0.0017271125	0.07907039	0.0048487717	0.01849586	0.026435448	0.003049944	0.0061998433	0.0049331207	0.020657351	0.09624602	0.0007896115	0.5055721	0.31868088	0.23020834	0.0035337436	0.001622698	0.0037971952	0.0096299155	0.08419413	0.7379586	0.99995875	0.97713506	0.551254	0.0074888607	0.08226748	0.09621518
LASAr3G3H3I__bin_6	0.06787577	0.16781959	0.49489927	0.17202842	0.9283258	0.88402057	0.23069125	0.18110482	0.22289544	0.19048224	0.3204543	0.22727282	0.51324415	0.7459513	0.07835391	0.65872717	0.62687427	0.7835817	0.22348773	0.7436218	0.33846653	0.20844628	0.16239294	0.9489936	0.8854498	0.77950454	0.57037926	0.5773182	0.53877306	0.14494139	0.98201895	0.96262646	0.9911513	0.18256167	0.83295745	0.86700165	0.9594596	0.73785365	0.9909467	0.5635367	0.9815069	0.07210892	0.08260043	0.045509662	0.048915543	0.034005746	0.030824304	0.363453	0.47883487	0.4366274	0.09388922	0.15926498	0.8089408	0.29288435	0.19488798	0.3317524	0.69047153	0.6415742	0.09613037	0.5272545	0.6900125	0.9642733	0.9815146	0.46622822	0.2685315	0.37180382
MHr2D2E2F__bin_59	0.2157968	0.27702603	0.2153346	0.16166183	0.19725211	0.2716213	0.08486994	0.09156197	0.100861475	0.117748156	0.102351084	0.1216841	0.059016537	0.053028822	0.07597853	0.10564006	0.10942133	0.18012555	0.13004707	0.14520667	0.18309426	0.16660517	0.1579276	0.11444222	0.19996883	0.19480072	0.161115	0.19810525	0.19346762	0.26136646	0.15851319	0.14613795	0.36202905	0.13431074	0.19870295	0.15049168	0.093268044	0.10544803	0.08944821	0.22972324	0.24889693	0.19778237	0.16819677	0.19181302	0.18716529	0.20046435	0.19117615	0.22427306	0.19797884	0.30536717	0.24368925	0.12847587	0.13194436	0.14248289	0.97882986	0.9856465	0.99375826	0.14900267	0.23269418	0.16509235	0.11096889	0.06756811	0.14519274	0.045921225	0.05487079	0.32119474
SEr2D2E2F__bin_83	0.2828864	0.06538102	0.07062236	0.010034329	0.08268018	0.04534749	0.029381186	0.03107403	0.024428928	0.04752618	0.07932426	0.09861285	0.103221186	0.16640863	0.09748393	0.04637273	0.046351522	0.033901796	0.050316457	0.088641934	0.08210597	0.08665507	0.095578365	0.07667559	0.10379025	0.08289632	0.08673144	0.05458076	0.049312852	0.03650549	0.07856979	0.08829897	0.06935527	0.087476484	0.109055586	0.083760045	0.18673927	0.024140058	0.07315675	0.057487674	0.03246344	0.08469285	0.080256104	0.09062922	0.06855271	0.1375544	0.10858034	0.10336032	0.09390673	0.1511773	0.16659981	0.046710443	0.08252819	0.061271597	0.046732936	0.028125234	0.028120093	0.0439493	0.07562796	0.11563921	0.99111086	0.9646994	0.71975553	0.85584635	0.74949396	0.98077816
CRr2D2E2F__bin_119	0.74928975	0.41944852	0.38140345	0.14645258	0.3550889	0.20454963	0.008768235	0.06399626	0.01599194	0.3434852	0.256232	0.27379644	0.38035974	0.30575395	0.32890967	0.105441526	0.14112264	0.0821156	0.83544517	0.7212218	0.7792709	0.9829737	0.91173744	0.8885261	0.92187333	0.8295702	0.66155386	0.6070086	0.5670095	0.50204307	0.21190625	0.2864108	0.046222705	0.7140791	0.58715796	0.74121517	0.1526323	0.04332012	0.19770686	0.65063554	0.33554676	0.71567607	0.8974685	0.9054706	0.7841943	0.88381016	0.8457193	0.8604536	0.87224054	0.8709531	0.83594996	0.8565049	0.7254952	0.65984815	0.13688037	0.022901038	0.021921255	0.09401818	0.3537852	0.7038145	0.50200075	0.679216	0.69346154	0.40180787	0.46837348	0.7445195
MGr2D2E2F__bin_45	0.015479169	0.39122412	0.018873762	0.028510567	0.008656982	0.010698028	0.0067102616	0.009649456	0.0076425094	0.07990796	0.00990163	0.025857372	0.02771142	0.046120707	0.022644829	0.007984059	0.007734909	0.008929507	0.057661608	0.24166153	0.19377945	0.13110405	0.2157808	0.17468074	0.24889539	0.050710723	0.14250691	0.7702261	0.749206	0.7114747	0.053822067	0.025241924	0.016317641	0.18744567	0.0961453	0.110362224	0.01011833	0.0057389634	0.008385008	0.26387268	0.18152025	0.2532195	0.98104703	0.70774794	0.6282005	0.9884107	0.93320596	0.79955155	0.26452994	0.7557524	0.68588907	0.05654786	0.2113819	0.15504277	0.5188227	0.120030105	0.1633043	0.018877337	0.4985399	0.20556732	0.016145492	0.009585655	0.009495456	0.00730371	0.0071172607	0.7631977
LASAr3G3H3I__bin_113	0.7911221	0.9285242	0.93324167	0.1340705	0.8151561	0.9542398	0.054917965	0.14557242	0.09525091	0.6732255	0.8280516	0.49484143	0.89696336	0.7933175	0.8868126	0.89994293	0.85617834	0.58813965	0.6956229	0.88896495	0.84982514	0.9393515	0.93554765	0.9184581	0.92884886	0.918471	0.8958038	0.2575331	0.25240546	0.41824362	0.982496	0.9717277	0.9747103	0.8667946	0.95887494	0.89820963	0.9151079	0.9337727	0.94657016	0.8687752	0.9533544	0.84297353	0.4749645	0.5948932	0.42675856	0.48325703	0.61910427	0.7069834	0.84797895	0.7228611	0.66409904	0.7165029	0.8603429	0.8059496	0.4667292	0.5219325	0.4796929	0.67603445	0.89860725	0.902229	0.88232094	0.9122961	0.9360276	0.35611442	0.24233954	0.57972735
SEr3G3H3I__bin_100	0.5334202	0.6414277	0.640462	0.5931069	0.6781174	0.7425089	0.11779674	0.13411209	0.18354188	0.20579077	0.099684276	0.109715514	0.1565291	0.1344622	0.09362246	0.06432544	0.0973058	0.117274486	0.34937602	0.40924403	0.34939864	0.23008773	0.13539523	0.38680285	0.509639	0.63181686	0.457281	0.34272996	0.29506838	0.16289939	0.020923212	0.022818383	0.09763755	0.3494573	0.26134348	0.21546115	0.13515705	0.07473142	0.09211993	0.12570761	0.119594984	0.17429794	0.32627445	0.32768586	0.09669512	0.19191322	0.54192275	0.3229954	0.4844581	0.8109667	0.4208698	0.3298038	0.40355605	0.28788036	0.0068341205	0.029928742	0.009258265	0.03429238	0.11146137	0.46649134	0.9643112	0.9884754	0.9686697	0.93945974	0.9918501	0.8795857
BOr3G3H3I__bin_26	0.012775103	0.0129663665	0.024049219	0.010112155	0.011232053	0.01194965	0.0070084385	0.0083045	0.009506368	0.984256	0.42814896	0.95402056	0.98097575	0.9529197	0.9351207	0.9612947	0.98717207	0.8473114	0.009232774	0.008523087	0.010718661	0.014731958	0.25137085	0.0119176535	0.008382515	0.008442555	0.00837928	0.034832954	0.036135126	0.146799	0.03174937	0.050382454	0.043155428	0.5202865	0.87212133	0.28224695	0.012927539	0.84515786	0.23281145	0.23688155	0.23773865	0.6852613	0.004958828	0.0070702755	0.0067118364	0.004245545	0.006173998	0.0072651342	0.0071195294	0.0097450875	0.005785719	0.008963137	0.008816094	0.009326249	0.020395081	0.024186196	0.023082836	0.8244256	0.8812668	0.00794678	0.012073684	0.008237271	0.008528479	0.016669039	0.0142645845	0.23942155
BAr1A1B1C__bin_127	0.9947204	0.98625815	0.99436694	0.027361088	0.6911482	0.6934616	0.011297653	0.019929938	0.0147358375	0.73105776	0.21574777	0.1460819	0.6440961	0.67232037	0.31494176	0.048815098	0.042803846	0.039357424	0.5328626	0.7484183	0.7678346	0.85690135	0.7189122	0.9447618	0.19305992	0.15629712	0.27139804	0.04480711	0.04013315	0.022946829	0.36162084	0.37975731	0.77488613	0.6579959	0.79743034	0.7661085	0.3907766	0.19490062	0.6405491	0.034901496	0.029106101	0.10249845	0.052085876	0.07315784	0.08852186	0.055908047	0.05841885	0.079109974	0.15818556	0.11226743	0.048797168	0.51569396	0.7817567	0.5904394	0.014491153	0.016383462	0.011268823	0.27674767	0.16621266	0.25553107	0.9320166	0.6580654	0.97190654	0.8495872	0.85241365	0.98681074
