"","BAr1A Covered Fraction","BAr1A Read Count","BAr1A Trimmed Mean","BAr1B Covered Fraction","BAr1B Read Count","BAr1B Trimmed Mean","BAr1C Covered Fraction","BAr1C Read Count","BAr1C Trimmed Mean","BAr2D Covered Fraction","BAr2D Read Count","BAr2D Trimmed Mean","BAr2E Covered Fraction","BAr2E Read Count","BAr2E Trimmed Mean","BAr2F Covered Fraction","BAr2F Read Count","BAr2F Trimmed Mean","BAr3G Covered Fraction","BAr3G Read Count","BAr3G Trimmed Mean","BAr3H Covered Fraction","BAr3H Read Count","BAr3H Trimmed Mean","BAr3I Covered Fraction","BAr3I Read Count","BAr3I Trimmed Mean","BOr1A Covered Fraction","BOr1A Read Count","BOr1A Trimmed Mean","BOr1B Covered Fraction","BOr1B Read Count","BOr1B Trimmed Mean","BOr1C Covered Fraction","BOr1C Read Count","BOr1C Trimmed Mean","BOr2D Covered Fraction","BOr2D Read Count","BOr2D Trimmed Mean","BOr2E Covered Fraction","BOr2E Read Count","BOr2E Trimmed Mean","BOr2F Covered Fraction","BOr2F Read Count","BOr2F Trimmed Mean","BOr3G Covered Fraction","BOr3G Read Count","BOr3G Trimmed Mean","BOr3H Covered Fraction","BOr3H Read Count","BOr3H Trimmed Mean","BOr3I Covered Fraction","BOr3I Read Count","BOr3I Trimmed Mean","CRr1A Covered Fraction","CRr1A Read Count","CRr1A Trimmed Mean","CRr1B Covered Fraction","CRr1B Read Count","CRr1B Trimmed Mean","CRr1C Covered Fraction","CRr1C Read Count","CRr1C Trimmed Mean","CRr2D Covered Fraction","CRr2D Read Count","CRr2D Trimmed Mean","CRr2E Covered Fraction","CRr2E Read Count","CRr2E Trimmed Mean","CRr2F Covered Fraction","CRr2F Read Count","CRr2F Trimmed Mean","CRr3G Covered Fraction","CRr3G Read Count","CRr3G Trimmed Mean","CRr3H Covered Fraction","CRr3H Read Count","CRr3H Trimmed Mean","CRr3I Covered Fraction","CRr3I Read Count","CRr3I Trimmed Mean","LABRr1A Covered Fraction","LABRr1A Read Count","LABRr1A Trimmed Mean","LABRr1B Covered Fraction","LABRr1B Read Count","LABRr1B Trimmed Mean","LABRr1C Covered Fraction","LABRr1C Read Count","LABRr1C Trimmed Mean","LASAr3G Covered Fraction","LASAr3G Read Count","LASAr3G Trimmed Mean","LASAr3H Covered Fraction","LASAr3H Read Count","LASAr3H Trimmed Mean","LASAr3I Covered Fraction","LASAr3I Read Count","LASAr3I Trimmed Mean","LASCr2D Covered Fraction","LASCr2D Read Count","LASCr2D Trimmed Mean","LASCr2E Covered Fraction","LASCr2E Read Count","LASCr2E Trimmed Mean","LASCr2F Covered Fraction","LASCr2F Read Count","LASCr2F Trimmed Mean","MGr1A Covered Fraction","MGr1A Read Count","MGr1A Trimmed Mean","MGr1B Covered Fraction","MGr1B Read Count","MGr1B Trimmed Mean","MGr1C Covered Fraction","MGr1C Read Count","MGr1C Trimmed Mean","MGr2D Covered Fraction","MGr2D Read Count","MGr2D Trimmed Mean","MGr2E Covered Fraction","MGr2E Read Count","MGr2E Trimmed Mean","MGr2F Covered Fraction","MGr2F Read Count","MGr2F Trimmed Mean","MGr3G Covered Fraction","MGr3G Read Count","MGr3G Trimmed Mean","MGr3H Covered Fraction","MGr3H Read Count","MGr3H Trimmed Mean","MGr3I Covered Fraction","MGr3I Read Count","MGr3I Trimmed Mean","MHr1A Covered Fraction","MHr1A Read Count","MHr1A Trimmed Mean","MHr1B Covered Fraction","MHr1B Read Count","MHr1B Trimmed Mean","MHr1C Covered Fraction","MHr1C Read Count","MHr1C Trimmed Mean","MHr2D Covered Fraction","MHr2D Read Count","MHr2D Trimmed Mean","MHr2E Covered Fraction","MHr2E Read Count","MHr2E Trimmed Mean","MHr2F Covered Fraction","MHr2F Read Count","MHr2F Trimmed Mean","MHr3G Covered Fraction","MHr3G Read Count","MHr3G Trimmed Mean","MHr3H Covered Fraction","MHr3H Read Count","MHr3H Trimmed Mean","MHr3I Covered Fraction","MHr3I Read Count","MHr3I Trimmed Mean","SEr2D Covered Fraction","SEr2D Read Count","SEr2D Trimmed Mean","SEr2E Covered Fraction","SEr2E Read Count","SEr2E Trimmed Mean","SEr2F Covered Fraction","SEr2F Read Count","SEr2F Trimmed Mean","SEr3G Covered Fraction","SEr3G Read Count","SEr3G Trimmed Mean","SEr3H Covered Fraction","SEr3H Read Count","SEr3H Trimmed Mean","SEr3I Covered Fraction","SEr3I Read Count","SEr3I Trimmed Mean"
"LABRr1A1B1C__bin_12",0.020734645,0,0,0.028305061,0,0,0.023932813,0,0,0.012776586,0,0,0.015001241,0,0,0.0120643545,0,0,0.01204256,0,0,0.013587156,0,0,0.012324339,0,0,0.022431808,0,0,0.009930253,0,0,0.010813473,0,0,0.015269788,0,0,0.015614358,0,0,0.011938254,0,0,0.009002405,0,0,0.01052391,0,0,0.01152778,0,0,0.021796117,0,0,0.036858074,0,0,0.034708925,0,0,0.036770113,0,0,0.032685354,0,0,0.02583132,0,0,0.04166908,0,0,0.03243938,0,0,0.030758565,0,0,0.9782835,192420,6.704096,0.9589129,145651,5.1529064,0.39202783,0,0,0.02498728,0,0,0.029311268,0,0,0.03502132,0,0,0.09246536,0,0,0.050681084,0,0,0.045172896,0,0,0.88450557,127160,4.250746,0.5697719,45437,1.2431638,0.3458578,0,0,0.8575559,104422,3.5348876,0.5801949,45015,1.2920697,0.710182,58943,1.9069964,0.30105776,0,0,0.88720167,196639,5.4422765,0.33135343,0,0,0.021955948,0,0,0.032969467,0,0,0.02959149,0,0,0.04515681,0,0,0.0402524,0,0,0.040378757,0,0,0.04122669,0,0,0.061130006,0,0,0.03199699,0,0,0.012249872,0,0,0.012461855,0,0,0.016771574,0,0,0.011599134,0,0,0.013629968,0,0,0.5553311,56475,1.3305539
"BOr1A1B1C__bin_87",0.0734773,0,0,0.07059286,0,0,0.102863215,0,0,0.15046494,0,0,0.12859014,0,0,0.13794531,0,0,0.16355562,0,0,0.15953583,0,0,0.17838325,0,0,0.9954926,677051,12.827338,0.9905587,532928,9.621922,0.9967418,751280,14.254396,0.8628869,230827,3.406032,0.42448017,0,0,0.84316367,215559,3.1680226,0.94763803,315028,5.4582653,0.8736899,247700,3.7824183,0.44650218,0,0,0.04698709,0,0,0.07034925,0,0,0.061428912,0,0,0.06505089,0,0,0.072576776,0,0,0.10802961,0,0,0.06799035,0,0,0.06239732,0,0,0.06168261,0,0,0.044086847,0,0,0.04654027,0,0,0.05063848,0,0,0.07891056,0,0,0.085057504,0,0,0.12363648,0,0,0.036659133,0,0,0.5018286,77669,1.0667918,0.045273837,0,0,0.024873221,0,0,0.06638463,0,0,0.06973155,0,0,0.039754257,0,0,0.056435455,0,0,0.07612663,0,0,0.13461491,0,0,0.05967601,0,0,0.02196493,0,0,0.057998892,0,0,0.07551287,0,0,0.06075078,0,0,0.04643127,0,0,0.10840254,0,0,0.08028965,0,0,0.09250087,0,0,0.053757157,0,0,0.05929839,0,0,0.09203883,0,0,0.03696418,0,0,0.0490945,0,0,0.049398232,0,0,0.018917209,0,0,0.097631566,0,0
"SEr2D2E2F__bin_99",0.2775581,0,0,0.23383637,0,0,0.46288976,0,0,0.14169106,0,0,0.4323027,0,0,0.44287202,0,0,0.35493597,0,0,0.27698088,0,0,0.27584273,0,0,0.15929092,0,0,0.19458906,0,0,0.24847952,0,0,0.22546867,0,0,0.13990143,0,0,0.15175767,0,0,0.16221939,0,0,0.18371254,0,0,0.15895018,0,0,0.55933285,112481,2.7828135,0.45767447,0,0,0.6422502,77578,2.0427392,0.2665354,0,0,0.25161415,0,0,0.3296455,0,0,0.363454,0,0,0.62515056,80722,2.0581863,0.5032088,64388,1.5083163,0.042496778,0,0,0.044278305,0,0,0.073178716,0,0,0.10756659,0,0,0.08616305,0,0,0.10844705,0,0,0.09038306,0,0,0.19739503,0,0,0.10254105,0,0,0.03656427,0,0,0.0749552,0,0,0.0825634,0,0,0.061248615,0,0,0.03923634,0,0,0.0822805,0,0,0.09285134,0,0,0.1882974,0,0,0.03547081,0,0,0.5297674,85738,2.1026835,0.44228473,0,0,0.4819773,0,0,0.035143208,0,0,0.073522314,0,0,0.062095992,0,0,0.21217951,0,0,0.055132914,0,0,0.4169465,0,0,0.8740335,136024,3.8915768,0.57802904,52921,1.3401517,0.9643322,231653,6.8562546,0.33613724,0,0,0.19528568,0,0,0.33442956,0,0
"BAr2D2E2F__bin_127",0.13631792,0,0,0.0051366156,0,0,0.009036858,0,0,0.14212881,0,0,0.99606985,114865,8.612362,0.25718877,0,0,0.019899804,0,0,0.027784856,0,0,0.026962863,0,0,0.2513328,0,0,0.07408825,0,0,0.09752015,0,0,0.047513835,0,0,0.028629966,0,0,0.06426548,0,0,0.03600141,0,0,0.043035716,0,0,0.058439363,0,0,0.10529245,0,0,0.19774646,0,0,0.115678996,0,0,0.010149763,0,0,0.049419418,0,0,0.13397484,0,0,0.11720628,0,0,0.54793274,16492,1.1158961,0.40421462,0,0,0.004138158,0,0,0.0037609881,0,0,0.004996234,0,0,0.010460971,0,0,0.00630308,0,0,0.012188398,0,0,0.011228842,0,0,0.030540058,0,0,0.009214449,0,0,0.0012155134,0,0,0.002565207,0,0,0.0026255317,0,0,0.0010215725,0,0,0.00069457915,0,0,0.0017888795,0,0,0.004274593,0,0,0.0112108,0,0,0.0013914134,0,0,0.057044566,0,0,0.23854226,0,0,0.08168408,0,0,0.0028527358,0,0,0.01629442,0,0,0.0055729826,0,0,0.008274625,0,0,0.0033313865,0,0,0.20958643,0,0,0.17821987,0,0,0.8360077,38102,2.8574052,0.986312,223676,17.684017,0.09166415,0,0,0.016402667,0,0,0.16387613,0,0
"LASCr2D2E2F__bin_86",0.065574035,0,0,0.16169599,0,0,0.23048618,0,0,0.051205285,0,0,0.037664197,0,0,0.115333386,0,0,0.04447389,0,0,0.056756835,0,0,0.045017164,0,0,0.50806874,32482,1.0820334,0.8034453,77796,2.8737788,0.6324995,52187,1.8389798,0.9221403,132148,5.143429,0.8641061,87907,3.2891722,0.8837721,103231,3.8246162,0.38362026,0,0,0.47405,0,0,0.5651622,40912,1.3862717,0.23043428,0,0,0.6416566,47897,1.765319,0.5531471,33260,1.1926134,0.6531668,39138,1.4668179,0.40343288,0,0,0.5878213,34846,1.258428,0.6447015,53849,1.9321976,0.67609656,60212,2.2140508,0.563149,37888,1.3291672,0.21169473,0,0,0.17550227,0,0,0.2191332,0,0,0.7446125,73625,2.7169561,0.7675549,61232,2.239607,0.7583792,65903,2.6056945,0.9433005,115625,4.571344,0.987927,204353,8.347736,0.91701174,97386,3.871311,0.019213531,0,0,0.099621296,0,0,0.064918265,0,0,0.033277795,0,0,0.076294355,0,0,0.44304156,0,0,0.8461925,77155,2.9509826,0.4001576,0,0,0.04910148,0,0,0.23841782,0,0,0.66288155,52555,1.934377,0.4535687,0,0,0.19870982,0,0,0.20059253,0,0,0.1413086,0,0,0.822693,67998,2.5959182,0.37761572,0,0,0.45659316,0,0,0.3627358,0,0,0.36582536,0,0,0.81044936,84386,3.2919142,0.11150256,0,0,0.06150712,0,0,0.35687286,0,0
"LABRr1A1B1C__bin_118",0.0019030953,0,0,0.01215012,0,0,0.006159663,0,0,0.0012313036,0,0,0.0044786115,0,0,0.002303151,0,0,0.00023934152,0,0,0.0004890618,0,0,0.0003340088,0,0,0.010847738,0,0,0.002709497,0,0,0.004505974,0,0,0.005306085,0,0,0.003911866,0,0,0.0025053804,0,0,0.0016404801,0,0,0.0012020542,0,0,0.0006642435,0,0,0.0054649124,0,0,0.051079128,0,0,0.17003596,0,0,0.0033992156,0,0,0.0036269203,0,0,0.004238012,0,0,0.009539379,0,0,0.004808846,0,0,0.00871222,0,0,0.96242213,152114,6.078506,0.9199929,105786,4.346507,0.971296,159226,6.6204123,0.013032319,0,0,0.025362024,0,0,0.005906169,0,0,0.048680995,0,0,0.036333993,0,0,0.034585636,0,0,0.12403426,0,0,0.027722102,0,0,0.018459804,0,0,0.027853565,0,0,0.05425284,0,0,0.02513998,0,0,0.0058948463,0,0,0.027724616,0,0,0.10095494,0,0,0.0048943926,0,0,0.041204795,0,0,0.13557172,0,0,0.04091765,0,0,0.019130968,0,0,0.022605035,0,0,0.009004084,0,0,0.042432327,0,0,0.010561219,0,0,0.0045053447,0,0,0.003962816,0,0,0.0027381172,0,0,0.0022106853,0,0,0.0016757052,0,0,0.9835238,261221,10.203171
"SEr3G3H3I__bin_29",0.10640783,0,0,0.17396991,0,0,0.1279274,0,0,0.02918803,0,0,0.20384131,0,0,0.0690351,0,0,0.009948592,0,0,0.017314823,0,0,0.009218636,0,0,0.60740596,39560,1.3485093,0.23031217,0,0,0.17790736,0,0,0.38262713,0,0,0.5003936,28724,0.9489959,0.2797893,0,0,0.029165609,0,0,0.048861887,0,0,0.07831342,0,0,0.06828854,0,0,0.49254993,0,0,0.32139006,0,0,0.07354061,0,0,0.1532068,0,0,0.16478767,0,0,0.21076001,0,0,0.12634927,0,0,0.11198454,0,0,0.16274165,0,0,0.15066403,0,0,0.1089372,0,0,0.21702652,0,0,0.15224187,0,0,0.020211643,0,0,0.4322437,0,0,0.348277,0,0,0.3486162,0,0,0.25448135,0,0,0.2387365,0,0,0.09242075,0,0,0.10324517,0,0,0.042983226,0,0,0.105286255,0,0,0.15661111,0,0,0.10018821,0,0,0.06428325,0,0,0.05432738,0,0,0.39315134,0,0,0.2004495,0,0,0.0049614846,0,0,0.004552977,0,0,0.0043299436,0,0,0.023350133,0,0,0.070483945,0,0,0.1702616,0,0,0.9255058,119966,4.4819965,0.9048746,104254,3.9575593,0.35292664,0,0,0.81123793,77706,2.7213314,0.9174987,135325,4.783713,0.99634176,719402,26.286032
"BAr3G3H3I__bin_6",0.2420607,0,0,0.10885151,0,0,0.6943098,45953,1.6054592,0.6257253,49022,1.5739194,0.4904718,0,0,0.29257593,0,0,0.9826412,239119,9.612322,0.9674434,181774,6.998705,0.98894036,300135,12.0007,0.18560459,0,0,0.5854738,45979,1.4118834,0.67174643,58456,1.9001436,0.14920902,0,0,0.09525425,0,0,0.31898052,0,0,0.5188551,39749,1.1309086,0.71033317,66483,2.1916783,0.77543944,86026,2.9469643,0.8601585,98099,3.5783153,0.66955036,56666,1.7471302,0.7816695,72326,2.488015,0.08121294,0,0,0.07605993,0,0,0.1829034,0,0,0.5542183,54642,1.2884468,0.8924605,126423,4.4291086,0.85784143,107540,3.5086658,0.11359357,0,0,0.12425321,0,0,0.11045927,0,0,0.19297528,0,0,0.112099275,0,0,0.14330786,0,0,0.056655392,0,0,0.4266404,0,0,0.06701525,0,0,0.19748409,0,0,0.2542351,0,0,0.45842406,0,0,0.25296196,0,0,0.06329319,0,0,0.19881856,0,0,0.26103157,0,0,0.3398376,0,0,0.12027399,0,0,0.79203254,75617,2.657736,0.7653362,74895,2.457216,0.715642,62518,2.0458713,0.12347482,0,0,0.11497671,0,0,0.09509673,0,0,0.27332428,0,0,0.13356715,0,0,0.68339956,69174,1.8831097,0.4321335,0,0,0.10354415,0,0,0.31208873,0,0,0.11180122,0,0,0.12994213,0,0,0.21327312,0,0
"BOr2D2E2F__bin_33",0.9491066,395957,10.947704,0.8753752,168866,4.2231574,0.94939935,292787,8.440565,0.070450775,0,0,0.17377457,0,0,0.4183601,0,0,0.077841096,0,0,0.05811297,0,0,0.06865071,0,0,0.95440614,304543,8.172387,0.9458716,231745,6.157942,0.7011062,79037,1.9150108,0.98931867,485071,13.196908,0.98408717,1166662,32.284843,0.98186386,426281,11.198352,0.5253037,63565,1.2152433,0.51907736,54540,1.1094286,0.31860885,0,0,0.47032326,0,0,0.65226245,79744,1.8125197,0.891275,190435,5.0198174,0.8709362,187612,4.881098,0.9442224,303737,8.2583,0.61945355,84540,1.9572438,0.81230086,144360,3.515087,0.59167534,71438,1.5946647,0.3327789,0,0,0.42585748,0,0,0.41485292,0,0,0.3918788,0,0,0.6149492,81108,1.6190963,0.9364084,314192,8.382461,0.70302016,79347,1.9597939,0.9459793,1031908,29.566425,0.96757305,539652,15.458729,0.9465295,633387,18.375391,0.12107156,0,0,0.38841167,0,0,0.26849285,0,0,0.19684495,0,0,0.34574804,0,0,0.2380664,0,0,0.41237295,0,0,0.36985788,0,0,0.19657792,0,0,0.4279725,0,0,0.60099727,70743,1.5686713,0.87111694,154949,4.0604153,0.15704884,0,0,0.23633419,0,0,0.2870616,0,0,0.666242,111103,2.6604125,0.4153656,0,0,0.3198531,0,0,0.929394,303173,8.317018,0.68817997,158242,1.943639,0.95779383,918064,26.27514,0.88543344,199380,5.0129404,0.89383686,249231,6.183876,0.9679698,2930936,79.97171
"BOr2D2E2F__bin_11",0.19467026,0,0,0.3491706,0,0,0.19083874,0,0,0.29844624,0,0,0.112343915,0,0,0.22581331,0,0,0.33380374,0,0,0.366509,0,0,0.41892263,0,0,0.9072015,195584,3.8653758,0.919827,213090,4.2176023,0.6745507,91561,1.6608089,0.91881657,207284,4.109913,0.915072,205412,4.0152197,0.9878962,446047,8.863467,0.8541578,153819,2.9799209,0.8970684,185914,3.6602302,0.90196913,190499,3.7842202,0.012575392,0,0,0.017369578,0,0,0.02335783,0,0,0.028956195,0,0,0.014928615,0,0,0.01895106,0,0,0.011748968,0,0,0.01415085,0,0,0.012842319,0,0,0.03492838,0,0,0.037629478,0,0,0.033663258,0,0,0.9581678,331463,6.702777,0.8454513,153020,2.9946876,0.8455145,134805,2.8000643,0.21981795,0,0,0.8502911,143097,2.9082015,0.39733535,0,0,0.005421032,0,0,0.03283529,0,0,0.06259721,0,0,0.048643004,0,0,0.112112984,0,0,0.25264674,0,0,0.48150253,0,0,0.027375795,0,0,0.03875712,0,0,0.015574153,0,0,0.019288117,0,0,0.021243574,0,0,0.0124036195,0,0,0.17174202,0,0,0.041625507,0,0,0.18716648,0,0,0.30269778,0,0,0.009868892,0,0,0.015828412,0,0,0.0044745835,0,0,0.007268823,0,0,0.003892225,0,0,0.0017209699,0,0,0.056409072,0,0
"MGr3G3H3I__bin_48",0.14968339,0,0,0.23677284,0,0,0.18510173,0,0,0.06860908,0,0,0.11900648,0,0,0.14859857,0,0,0.022039406,0,0,0.0353641,0,0,0.030616045,0,0,0.07562753,0,0,0.040486194,0,0,0.041107118,0,0,0.0497782,0,0,0.04797859,0,0,0.042217772,0,0,0.0507591,0,0,0.040793642,0,0,0.03499608,0,0,0.118551195,0,0,0.13038918,0,0,0.1563961,0,0,0.392786,0,0,0.44205552,0,0,0.18742065,0,0,0.2043991,0,0,0.15651351,0,0,0.14191914,0,0,0.1619066,0,0,0.1547363,0,0,0.17304386,0,0,0.18893205,0,0,0.14349885,0,0,0.22430962,0,0,0.15231864,0,0,0.25191206,0,0,0.17241806,0,0,0.1791971,0,0,0.19940905,0,0,0.176869,0,0,0.5597036,47961,1.360757,0.94382656,157010,5.755757,0.97744274,288186,11.249905,0.97084165,219978,8.244805,0.9880951,473693,13.8229885,0.96005064,206800,6.978292,0.119692564,0,0,0.12168336,0,0,0.12783515,0,0,0.26080793,0,0,0.17399892,0,0,0.17435116,0,0,0.13467707,0,0,0.3834713,0,0,0.1494391,0,0,0.07854067,0,0,0.08108435,0,0,0.13759507,0,0,0.031585462,0,0,0.034819536,0,0,0.22983736,0,0
"MGr1A1B1C__bin_68",0.278065,0,0,0.6026803,65453,1.3085936,0.6096728,54115,1.1633841,0.12177627,0,0,0.1491974,0,0,0.17782167,0,0,0.12600487,0,0,0.47353846,0,0,0.1678275,0,0,0.19788022,0,0,0.22774923,0,0,0.40162134,0,0,0.16305274,0,0,0.07703434,0,0,0.14561662,0,0,0.13220793,0,0,0.15406086,0,0,0.25930294,0,0,0.94584733,270379,5.9004707,0.97809464,556962,12.545,0.96956986,372060,8.338672,0.97382,425368,9.788672,0.9797075,850333,19.398783,0.93992835,265904,5.9358244,0.9687167,387455,8.474702,0.97518784,621809,13.989854,0.98745495,1622811,37.263832,0.062280394,0,0,0.05879064,0,0,0.16794349,0,0,0.05484909,0,0,0.12298606,0,0,0.21567878,0,0,0.14005291,0,0,0.18571176,0,0,0.15957929,0,0,0.9963681,1055616,24.390038,0.9993823,1979019,46.02933,0.9961583,761161,17.278708,0.90918684,244394,4.430467,0.9664702,377153,6.851328,0.9607273,316692,6.131758,0.9521634,321001,5.90247,0.5718701,317746,2.935805,0.4652114,0,0,0.9303798,233537,5.0297904,0.97924805,612892,13.755082,0.9747232,483753,10.787028,0.081942394,0,0,0.11597311,0,0,0.097997986,0,0,0.10692531,0,0,0.106605306,0,0,0.9896758,2205310,50.56105,0.96805537,345489,7.3680105,0.6351286,102143,1.7045014,0.66538006,78368,1.6003577,0.0064518256,0,0,0.020337287,0,0,0.280106,0,0
"MGr3G3H3I__bin_92",0.00587012,0,0,0.020522693,0,0,0.033262122,0,0,0.004449668,0,0,0.004632298,0,0,0.0028928525,0,0,0.0042808373,0,0,0.0068887877,0,0,0.0039050262,0,0,0.01304381,0,0,0.008750797,0,0,0.027965864,0,0,0.05123287,0,0,0.031843293,0,0,0.0124147525,0,0,0.009027583,0,0,0.005928562,0,0,0.00539853,0,0,0.039435,0,0,0.27856123,0,0,0.1642546,0,0,0.05414277,0,0,0.076541275,0,0,0.01655598,0,0,0.1734559,0,0,0.088706024,0,0,0.07226287,0,0,0.22047529,0,0,0.21636085,0,0,0.122325286,0,0,0.011449656,0,0,0.026296224,0,0,0.024613596,0,0,0.57917684,12256,1.2183831,0.48047405,0,0,0.33257252,0,0,0.3231756,0,0,0.3938208,0,0,0.20376752,0,0,0.17522049,0,0,0.45991158,0,0,0.38313007,0,0,0.76424307,20247,2.124426,0.91872174,55593,5.008734,0.7905417,23266,2.3984916,0.04061438,0,0,0.22169688,0,0,0.11973682,0,0,0.071383,0,0,0.058115978,0,0,0.071187384,0,0,0.028704498,0,0,0.4835195,0,0,0.09743572,0,0,0.011567351,0,0,0.016275136,0,0,0.01543504,0,0,0.0070292093,0,0,0.006396905,0,0,0.19324481,0,0
"SEr3G3H3I__bin_13",0.124038756,0,0,0.023717102,0,0,0.043230116,0,0,0.029960722,0,0,0.026835907,0,0,0.019096894,0,0,0.03074528,0,0,0.03515352,0,0,0.045768518,0,0,0.031376176,0,0,0.02635928,0,0,0.02960791,0,0,0.035713293,0,0,0.02675697,0,0,0.027352402,0,0,0.032428797,0,0,0.02931881,0,0,0.024491044,0,0,0.014400556,0,0,0.013346329,0,0,0.018422525,0,0,0.017090417,0,0,0.021176498,0,0,0.020362288,0,0,0.014258309,0,0,0.015901357,0,0,0.011907636,0,0,0.015230795,0,0,0.0154515775,0,0,0.016938955,0,0,0.02431654,0,0,0.021079732,0,0,0.030009005,0,0,0.015454383,0,0,0.040712554,0,0,0.02799131,0,0,0.0074368883,0,0,0.009843659,0,0,0.010695936,0,0,0.00890343,0,0,0.006656736,0,0,0.008557229,0,0,0.009857483,0,0,0.014371906,0,0,0.008093226,0,0,0.012728859,0,0,0.012991714,0,0,0.013803321,0,0,0.0067647235,0,0,0.017505538,0,0,0.013967405,0,0,0.027849063,0,0,0.014191394,0,0,0.011859353,0,0,0.72632694,78948,1.9558449,0.36986318,0,0,0.9668696,228705,6.11791,0.6442545,65145,1.5307955,0.9461481,218722,5.580113,0.99124265,405522,10.349284
"BAr2D2E2F__bin_94",0.3175128,0,0,0.18585941,0,0,0.6679317,63507,1.599025,0.9832763,284819,7.478678,0.79488856,100070,2.4856703,0.6048063,57831,1.3541851,0.53742474,45402,1.0550382,0.73867065,86605,2.1427622,0.7714204,91087,2.3455029,0.15079665,0,0,0.3555565,0,0,0.5936823,63666,1.4882567,0.21791452,0,0,0.15379776,0,0,0.49637166,0,0,0.59030086,60295,1.3987402,0.6870371,78805,1.9270004,0.80594444,128900,3.2465851,0.684342,74904,1.7961919,0.106684,0,0,0.23886012,0,0,0.035986215,0,0,0.09928174,0,0,0.32291424,0,0,0.041307442,0,0,0.3498676,0,0,0.4810771,0,0,0.021130797,0,0,0.02144515,0,0,0.14783515,0,0,0.028411034,0,0,0.028898114,0,0,0.04588111,0,0,0.089635834,0,0,0.4384671,0,0,0.18871157,0,0,0.012854215,0,0,0.017514644,0,0,0.01857061,0,0,0.023225691,0,0,0.008671157,0,0,0.027527597,0,0,0.016361421,0,0,0.1090978,0,0,0.013497579,0,0,0.73124045,86489,2.1346312,0.15439458,0,0,0.19184837,0,0,0.02077445,0,0,0.051569775,0,0,0.030306662,0,0,0.08393053,0,0,0.09365072,0,0,0.35353586,0,0,0.41110647,0,0,0.04345146,0,0,0.035079997,0,0,0.080575645,0,0,0.06171445,0,0,0.33206317,0,0
"MGr3G3H3I__bin_152",0.074041575,0,0,0.050008807,0,0,0.05916446,0,0,0.15365912,0,0,0.10988148,0,0,0.10667949,0,0,0.23418744,0,0,0.19087552,0,0,0.25303155,0,0,0.02618137,0,0,0.030456932,0,0,0.049985137,0,0,0.026504619,0,0,0.020408062,0,0,0.036971126,0,0,0.052576497,0,0,0.05525789,0,0,0.08708449,0,0,0.11811676,0,0,0.13992687,0,0,0.10983705,0,0,0.2780416,0,0,0.22914965,0,0,0.31606263,0,0,0.19338134,0,0,0.17370893,0,0,0.13552018,0,0,0.043874204,0,0,0.038829006,0,0,0.08718091,0,0,0.028591646,0,0,0.040093973,0,0,0.03141448,0,0,0.038917877,0,0,0.0839371,0,0,0.055871278,0,0,0.52474093,66149,1.0229679,0.35622603,0,0,0.60957605,77490,1.3060901,0.56064516,70455,1.1504235,0.49561617,0,0,0.7944768,128379,2.3687272,0.5490378,72604,1.121435,0.99324256,981344,16.193958,0.42959845,0,0,0.10919563,0,0,0.13697465,0,0,0.1389294,0,0,0.05296175,0,0,0.061938062,0,0,0.038048767,0,0,0.026605979,0,0,0.04161321,0,0,0.11157556,0,0,0.15187632,0,0,0.092844725,0,0,0.40200108,0,0,0.029912231,0,0,0.03387747,0,0,0.15397438,0,0
"SEr2D2E2F__bin_128",0.06174822,0,0,0.049751844,0,0,0.1448904,0,0,0.092821434,0,0,0.079660214,0,0,0.08535207,0,0,0.14801067,0,0,0.18309641,0,0,0.14914808,0,0,0.7277558,69244,1.9623064,0.8874409,128158,3.7844312,0.83906466,101207,2.9614751,0.95973647,262356,8.051435,0.8061172,90303,2.6045156,0.9037245,147234,4.2668414,0.4720973,0,0,0.46653104,0,0,0.5911044,48649,1.3007317,0.59301376,53228,1.3928912,0.9694776,287202,9.08918,0.93110204,154623,4.7821646,0.7804644,75155,2.2189453,0.7850838,81112,2.3520505,0.84185046,94184,2.8063703,0.63327825,57625,1.5183966,0.6875955,67846,1.8597704,0.6694851,65349,1.7771432,0.24873781,0,0,0.18419425,0,0,0.08981164,0,0,0.92559224,172646,5.125254,0.7826054,84501,2.40558,0.65212715,49054,1.429358,0.44997066,0,0,0.68001866,61485,1.7283084,0.44727698,0,0,0.19304058,0,0,0.2677393,0,0,0.234629,0,0,0.13787344,0,0,0.07999748,0,0,0.1291227,0,0,0.15527605,0,0,0.35176185,0,0,0.17245513,0,0,0.6095235,54863,1.446849,0.97044796,320703,10.099915,0.8838671,119961,3.5722048,0.051782176,0,0,0.04575026,0,0,0.03610752,0,0,0.12175825,0,0,0.19452478,0,0,0.5744852,52129,1.3529198,0.9286162,140993,4.298733,0.99380827,378867,12.024835,0.99227756,330214,10.420346,0.63963515,58261,1.5394928,0.96719676,244001,7.2888513,0.71434337,90139,2.1830077
