Host,Cluster,order,treatment,MeanZS,Title,Cluster.size,site
LABRr1A1B1C__bin_68,3,190,NAT,NA,Natural-abundant,189,Bowness
LABRr1A1B1C__bin_68,3,190,REST,NA,Natural-abundant,189,Bowness
LABRr1A1B1C__bin_86,3,189,DAM,NA,Natural-abundant,189,Bowness
LABRr1A1B1C__bin_86,3,189,NAT,NA,Natural-abundant,189,Bowness
LABRr1A1B1C__bin_86,3,189,REST,NA,Natural-abundant,189,Bowness
LABRr1A1B1C__bin_96,3,188,DAM,NA,Natural-abundant,189,Bowness
LABRr1A1B1C__bin_96,3,188,NAT,NA,Natural-abundant,189,Bowness
LABRr1A1B1C__bin_96,3,188,REST,NA,Natural-abundant,189,Bowness
LASAr3G3H3I__bin_116,3,187,DAM,NA,Natural-abundant,189,Bowness
LASAr3G3H3I__bin_116,3,187,NAT,NA,Natural-abundant,189,Bowness
LASAr3G3H3I__bin_116,3,187,REST,NA,Natural-abundant,189,Bowness
LASAr3G3H3I__bin_135,2,50,DAM,0.8455975177739994,Damaged-abundant,52,Bowness
LASAr3G3H3I__bin_135,2,50,NAT,-0.312662694151765,Damaged-abundant,52,Bowness
LASAr3G3H3I__bin_135,2,50,REST,-0.5329348236222345,Damaged-abundant,52,Bowness
LASAr3G3H3I__bin_140,2,25,DAM,1.0002535334245362,Damaged-abundant,52,Bowness
LASAr3G3H3I__bin_140,2,25,NAT,-0.5001267667122681,Damaged-abundant,52,Bowness
LASAr3G3H3I__bin_140,2,25,REST,-0.5001267667122681,Damaged-abundant,52,Bowness
LASAr3G3H3I__bin_142,3,186,DAM,NA,Natural-abundant,189,Bowness
LASAr3G3H3I__bin_142,3,186,NAT,NA,Natural-abundant,189,Bowness
LASAr3G3H3I__bin_142,3,186,REST,NA,Natural-abundant,189,Bowness
LASAr3G3H3I__bin_35,1,283,DAM,-0.8538629664522793,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_35,1,283,NAT,-0.13392822248689523,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_35,1,283,REST,0.9877911889391743,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_57,1,289,DAM,-0.5037988504569568,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_57,1,289,NAT,-0.5037988504569568,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_57,1,289,REST,1.0075977009139137,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_6,1,268,DAM,0.7620371503514897,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_6,1,268,NAT,-0.9166206557385793,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_6,1,268,REST,0.15458350538708981,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_66,2,7,DAM,0.1596798861497306,Damaged-abundant,52,Bowness
LASAr3G3H3I__bin_66,2,7,NAT,0.33966036501124697,Damaged-abundant,52,Bowness
LASAr3G3H3I__bin_66,2,7,REST,-0.49934025116097747,Damaged-abundant,52,Bowness
LASAr3G3H3I__bin_69,3,185,DAM,NA,Natural-abundant,189,Bowness
LASAr3G3H3I__bin_69,3,185,NAT,NA,Natural-abundant,189,Bowness
LASAr3G3H3I__bin_69,3,185,REST,NA,Natural-abundant,189,Bowness
LASAr3G3H3I__bin_7,3,184,DAM,NA,Natural-abundant,189,Bowness
LASAr3G3H3I__bin_7,3,184,NAT,NA,Natural-abundant,189,Bowness
LASAr3G3H3I__bin_7,3,184,REST,NA,Natural-abundant,189,Bowness
LASAr3G3H3I__bin_72,3,183,DAM,NA,Natural-abundant,189,Bowness
LASAr3G3H3I__bin_72,3,183,NAT,NA,Natural-abundant,189,Bowness
LASAr3G3H3I__bin_72,3,183,REST,NA,Natural-abundant,189,Bowness
LASAr3G3H3I__bin_79,1,258,DAM,-0.2604277245017233,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_79,1,258,NAT,1.19956202974675,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_79,1,258,REST,-0.939134305245027,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_9,1,246,DAM,-0.6693577386984982,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_9,1,246,NAT,0.7969958179694636,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_9,1,246,REST,-0.12763807927096532,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_91,2,19,DAM,1.24004334885616,Damaged-abundant,52,Bowness
LASAr3G3H3I__bin_91,2,19,NAT,-0.6200216744280801,Damaged-abundant,52,Bowness
LASAr3G3H3I__bin_91,2,19,REST,-0.6200216744280801,Damaged-abundant,52,Bowness
LASAr3G3H3I__bin_93,1,288,DAM,-1.0371440721424183,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_93,1,288,NAT,-0.15250433604187574,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_93,1,288,REST,1.189648408184294,Restored-abundant,55,Bowness
LASAr3G3H3I__bin_94,2,20,DAM,0.9226986999613638,Damaged-abundant,52,Bowness
LASAr3G3H3I__bin_94,2,20,NAT,-0.5616632403858832,Damaged-abundant,52,Bowness
LASAr3G3H3I__bin_94,2,20,REST,-0.3610354595754806,Damaged-abundant,52,Bowness
LASCr2D2E2F__bin_104,3,182,DAM,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_104,3,182,NAT,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_104,3,182,REST,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_3,3,181,DAM,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_3,3,181,NAT,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_3,3,181,REST,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_30,3,180,DAM,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_30,3,180,NAT,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_30,3,180,REST,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_31,3,179,DAM,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_31,3,179,NAT,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_31,3,179,REST,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_59,3,178,DAM,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_59,3,178,NAT,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_59,3,178,REST,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_65,3,177,DAM,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_65,3,177,NAT,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_65,3,177,REST,NA,Natural-abundant,189,Bowness
LASCr2D2E2F__bin_72,1,279,DAM,-1.1667326009507724,Restored-abundant,55,Bowness
LASCr2D2E2F__bin_72,1,279,NAT,0.21222532372074007,Restored-abundant,55,Bowness
LASCr2D2E2F__bin_72,1,279,REST,0.9545072772300328,Restored-abundant,55,Bowness
LASYr2D2E2F__bin_106,3,176,DAM,NA,Natural-abundant,189,Bowness
LASYr2D2E2F__bin_106,3,176,NAT,NA,Natural-abundant,189,Bowness
LASYr2D2E2F__bin_106,3,176,REST,NA,Natural-abundant,189,Bowness
LASYr2D2E2F__bin_118,1,281,DAM,-0.8381341675506665,Restored-abundant,55,Bowness
LASYr2D2E2F__bin_118,1,281,NAT,-0.2556866893562105,Restored-abundant,55,Bowness
LASYr2D2E2F__bin_118,1,281,REST,1.0938208569068768,Restored-abundant,55,Bowness
LASYr2D2E2F__bin_2,2,17,DAM,1.281034724270528,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_2,2,17,NAT,-0.640517362135264,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_2,2,17,REST,-0.640517362135264,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_33,2,30,DAM,1.0832325323023737,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_33,2,30,NAT,-0.5113105857233287,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_33,2,30,REST,-0.5719219465790453,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_36,2,40,DAM,0.6666666666666667,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_36,2,40,NAT,-0.33333333333333337,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_36,2,40,REST,-0.33333333333333337,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_46,2,26,DAM,1.0077848057838612,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_46,2,26,NAT,-0.5038924028919306,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_46,2,26,REST,-0.5038924028919306,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_54,2,13,DAM,0.5683677992087344,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_54,2,13,NAT,0.3977809438767988,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_54,2,13,REST,-0.9661487430855331,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_67,2,27,DAM,1.0071550080859255,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_67,2,27,NAT,-0.5035775040429628,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_67,2,27,REST,-0.5035775040429628,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_82,3,175,DAM,NA,Natural-abundant,189,Bowness
LASYr2D2E2F__bin_82,3,175,NAT,NA,Natural-abundant,189,Bowness
LASYr2D2E2F__bin_82,3,175,REST,NA,Natural-abundant,189,Bowness
LASYr2D2E2F__bin_88,2,3,DAM,0.6694633082454595,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_88,2,3,NAT,0.29091805925846675,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_88,2,3,REST,-0.9603813675039262,Damaged-abundant,52,Bowness
LASYr2D2E2F__bin_91,3,174,DAM,NA,Natural-abundant,189,Bowness
LASYr2D2E2F__bin_91,3,174,NAT,NA,Natural-abundant,189,Bowness
LASYr2D2E2F__bin_91,3,174,REST,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_138,3,173,DAM,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_138,3,173,NAT,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_138,3,173,REST,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_144,1,262,DAM,-0.3333333333333334,Restored-abundant,55,Bowness
LAWAr2D2E2F__bin_144,1,262,NAT,-0.3333333333333334,Restored-abundant,55,Bowness
LAWAr2D2E2F__bin_144,1,262,REST,0.6666666666666669,Restored-abundant,55,Bowness
LAWAr2D2E2F__bin_155,2,38,DAM,0.6666666666666667,Damaged-abundant,52,Bowness
LAWAr2D2E2F__bin_155,2,38,NAT,-0.3333333333333335,Damaged-abundant,52,Bowness
LAWAr2D2E2F__bin_155,2,38,REST,-0.3333333333333335,Damaged-abundant,52,Bowness
LAWAr2D2E2F__bin_156,3,172,DAM,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_156,3,172,NAT,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_156,3,172,REST,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_24,3,171,DAM,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_24,3,171,NAT,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_24,3,171,REST,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_30,3,170,DAM,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_30,3,170,NAT,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_30,3,170,REST,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_62,3,169,DAM,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_62,3,169,NAT,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_62,3,169,REST,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_7,3,168,DAM,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_7,3,168,NAT,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_7,3,168,REST,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_93,3,167,DAM,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_93,3,167,NAT,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_93,3,167,REST,NA,Natural-abundant,189,Bowness
LAWAr2D2E2F__bin_98,2,8,DAM,0.12714138855060983,Damaged-abundant,52,Bowness
LAWAr2D2E2F__bin_98,2,8,NAT,0.36848667349544223,Damaged-abundant,52,Bowness
LAWAr2D2E2F__bin_98,2,8,REST,-0.49562806204605186,Damaged-abundant,52,Bowness
MGr1A1B1C__bin_1,3,166,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_1,3,166,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_1,3,166,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_10,3,165,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_10,3,165,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_10,3,165,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_104,3,164,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_104,3,164,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_104,3,164,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_131,3,163,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_131,3,163,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_131,3,163,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_132,3,162,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_132,3,162,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_132,3,162,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_134,3,161,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_134,3,161,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_134,3,161,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_144,3,160,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_144,3,160,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_144,3,160,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_146,3,159,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_146,3,159,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_146,3,159,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_25,3,158,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_25,3,158,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_25,3,158,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_32,3,157,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_32,3,157,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_32,3,157,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_41,3,156,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_41,3,156,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_41,3,156,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_50,3,155,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_50,3,155,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_50,3,155,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_54,3,154,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_54,3,154,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_54,3,154,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_55,3,153,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_55,3,153,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_55,3,153,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_68,3,152,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_68,3,152,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_68,3,152,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_69,3,151,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_69,3,151,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_69,3,151,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_70,3,150,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_70,3,150,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_70,3,150,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_97,3,149,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_97,3,149,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_97,3,149,REST,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_98,3,148,DAM,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_98,3,148,NAT,NA,Natural-abundant,189,Bowness
MGr1A1B1C__bin_98,3,148,REST,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_102,1,290,DAM,-0.4875505566484132,Restored-abundant,55,Bowness
MGr2D2E2F__bin_102,1,290,NAT,-0.4875505566484132,Restored-abundant,55,Bowness
MGr2D2E2F__bin_102,1,290,REST,0.9751011132968264,Restored-abundant,55,Bowness
MGr2D2E2F__bin_107,3,147,DAM,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_107,3,147,NAT,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_107,3,147,REST,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_108,2,10,DAM,0.45840832819897037,Damaged-abundant,52,Bowness
MGr2D2E2F__bin_108,2,10,NAT,0.3730917854595227,Damaged-abundant,52,Bowness
MGr2D2E2F__bin_108,2,10,REST,-0.831500113658493,Damaged-abundant,52,Bowness
MGr2D2E2F__bin_111,3,146,DAM,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_111,3,146,NAT,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_111,3,146,REST,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_123,3,145,DAM,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_123,3,145,NAT,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_123,3,145,REST,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_127,3,144,DAM,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_127,3,144,NAT,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_127,3,144,REST,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_27,3,143,DAM,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_27,3,143,NAT,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_27,3,143,REST,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_40,3,142,DAM,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_40,3,142,NAT,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_40,3,142,REST,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_63,3,141,DAM,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_63,3,141,NAT,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_63,3,141,REST,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_71,3,140,DAM,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_71,3,140,NAT,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_71,3,140,REST,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_76,3,139,DAM,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_76,3,139,NAT,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_76,3,139,REST,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_80,3,138,DAM,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_80,3,138,NAT,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_80,3,138,REST,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_9,3,137,DAM,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_9,3,137,NAT,NA,Natural-abundant,189,Bowness
MGr2D2E2F__bin_9,3,137,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_117,3,136,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_117,3,136,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_117,3,136,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_121,3,135,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_121,3,135,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_121,3,135,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_125,3,134,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_125,3,134,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_125,3,134,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_131,1,284,DAM,-0.8223295707623942,Restored-abundant,55,Bowness
MGr3G3H3I__bin_131,1,284,NAT,-0.1624284506822403,Restored-abundant,55,Bowness
MGr3G3H3I__bin_131,1,284,REST,0.9847580214446346,Restored-abundant,55,Bowness
MGr3G3H3I__bin_132,3,133,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_132,3,133,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_132,3,133,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_138,3,132,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_138,3,132,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_138,3,132,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_142,1,293,DAM,-0.6296889402010345,Restored-abundant,55,Bowness
MGr3G3H3I__bin_142,1,293,NAT,-0.6296889402010345,Restored-abundant,55,Bowness
MGr3G3H3I__bin_142,1,293,REST,1.2593778804020692,Restored-abundant,55,Bowness
MGr3G3H3I__bin_147,2,37,DAM,0.6666666666666666,Damaged-abundant,52,Bowness
MGr3G3H3I__bin_147,2,37,NAT,-0.33333333333333337,Damaged-abundant,52,Bowness
MGr3G3H3I__bin_147,2,37,REST,-0.33333333333333337,Damaged-abundant,52,Bowness
MGr3G3H3I__bin_152,3,131,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_152,3,131,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_152,3,131,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_155,3,130,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_155,3,130,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_155,3,130,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_159,3,129,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_159,3,129,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_159,3,129,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_160,3,128,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_160,3,128,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_160,3,128,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_4,3,127,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_4,3,127,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_4,3,127,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_57,3,126,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_57,3,126,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_57,3,126,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_71,3,125,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_71,3,125,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_71,3,125,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_73,3,124,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_73,3,124,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_73,3,124,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_76,3,123,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_76,3,123,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_76,3,123,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_77,3,122,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_77,3,122,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_77,3,122,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_82,2,49,DAM,0.8329906417675438,Damaged-abundant,52,Bowness
MGr3G3H3I__bin_82,2,49,NAT,-0.16624414850519872,Damaged-abundant,52,Bowness
MGr3G3H3I__bin_82,2,49,REST,-0.6667464932623459,Damaged-abundant,52,Bowness
MGr3G3H3I__bin_85,3,121,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_85,3,121,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_85,3,121,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_9,3,120,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_9,3,120,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_9,3,120,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_91,1,249,DAM,-0.8869686190825392,Restored-abundant,55,Bowness
MGr3G3H3I__bin_91,1,249,NAT,0.5403104424235557,Restored-abundant,55,Bowness
MGr3G3H3I__bin_91,1,249,REST,0.34665817665898363,Restored-abundant,55,Bowness
MGr3G3H3I__bin_92,3,119,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_92,3,119,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_92,3,119,REST,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_97,3,118,DAM,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_97,3,118,NAT,NA,Natural-abundant,189,Bowness
MGr3G3H3I__bin_97,3,118,REST,NA,Natural-abundant,189,Bowness
MHr1A1B1C__bin_101,3,117,DAM,NA,Natural-abundant,189,Bowness
MHr1A1B1C__bin_101,3,117,NAT,NA,Natural-abundant,189,Bowness
MHr1A1B1C__bin_101,3,117,REST,NA,Natural-abundant,189,Bowness
MHr1A1B1C__bin_14,3,116,DAM,NA,Natural-abundant,189,Bowness
MHr1A1B1C__bin_14,3,116,NAT,NA,Natural-abundant,189,Bowness
MHr1A1B1C__bin_14,3,116,REST,NA,Natural-abundant,189,Bowness
MHr1A1B1C__bin_37,2,52,DAM,0.9955531539177724,Damaged-abundant,52,Bowness
MHr1A1B1C__bin_37,2,52,NAT,-0.3737747485825437,Damaged-abundant,52,Bowness
MHr1A1B1C__bin_37,2,52,REST,-0.6217784053352288,Damaged-abundant,52,Bowness
MHr1A1B1C__bin_83,1,286,DAM,-0.9484086283313392,Restored-abundant,55,Bowness
MHr1A1B1C__bin_83,1,286,NAT,-0.11988233756543498,Restored-abundant,55,Bowness
MHr1A1B1C__bin_83,1,286,REST,1.0682909658967743,Restored-abundant,55,Bowness
MHr2D2E2F__bin_10,3,115,DAM,NA,Natural-abundant,189,Bowness
MHr2D2E2F__bin_10,3,115,NAT,NA,Natural-abundant,189,Bowness
