Virus,baseMean,estimate,stderror,statistic,p.value,p.adjusted,site
BAr1A1B1C_vRhyme_unbinned_57,1370.9479861625591,1.5522991362204621,0.8264435917799787,9.850972048495862,0.007259197276396899,0.02085761435257802,Balmoral
LASCr2D2E2F_vRhyme_unbinned_97,38.59713974990811,-0.3676541021154711,0.7529344765005759,5.048048461587754,0.08013646934821371,0.13909896920932552,Balmoral
MGr2D2E2F_vRhyme_unbinned_83,26.840842481090807,-0.07509980799212264,0.8583366761938828,31.005008092984895,1.8507511884128584e-7,1.6783999839919109e-6,Balmoral
SEr3G3H3I_vRhyme_unbinned_89,3.172414111820347,-0.8071408621598538,1.0492747053131892,1.0784822263478446,0.5831906601931367,0.6585289089029116,Balmoral
LASCr2D2E2F_vRhyme_unbinned_81,619.83940804288,7.792697319941326,1.2593543461660361,31.42545540805368,1.499854265314965e-7,1.4040571219174286e-6,Balmoral
LASCr2D2E2F_vRhyme_bin_16,13.873965900420416,-0.09136621185472966,0.674619823026684,4.750763907444188,0.09297896876431597,0.15507182031841663,Balmoral
MGr1A1B1C_vRhyme_unbinned_16,1.702987633512894,-3.851034008744497,1.6786418393336415,7.7400646609948645,0.02085769507465668,0.049695427837975106,Balmoral
SEr3G3H3I_vRhyme_unbinned_69,26.564147637462753,-0.9894209254632254,0.9473253587155029,19.514241654038642,5.788103196223455e-5,3.1933603565476173e-4,Balmoral
MGr1A1B1C_vRhyme_unbinned_7,15.914463992541478,-0.2919241603724647,0.6403502049634103,14.255660675351983,8.024585642102714e-4,0.0031640417844269126,Balmoral
SEr3G3H3I_vRhyme_unbinned_162,2.1361368356957553,1.05955007324058,1.4405949948755807,0.6135985109888509,0.735798293547155,0.7890933658070377,Balmoral
SEr3G3H3I_vRhyme_unbinned_207,6.826313144996776,-0.3086280210141749,1.0339533709318227,14.912614498060556,5.777858561502104e-4,0.002430050079054943,Balmoral
LAWAr2D2E2F_vRhyme_unbinned_78,90.90273193708421,0.5614835957365756,0.8496031021218281,6.206481121346684,0.044903454000715645,0.08852569531934566,Balmoral
LABRr1A1B1C_vRhyme_unbinned_64,5.532532296903728,-0.8823120489956302,0.8434189822914268,2.9604677839215583,0.22758445198455501,0.31123943433514545,Balmoral
SEr3G3H3I_vRhyme_unbinned_229,29.270214179543295,-0.7289556307084183,0.6515072779054264,5.110772682494627,0.07766222215086648,0.1360964786725933,Balmoral
SEr3G3H3I_vRhyme_unbinned_118,5.561437086752364,-0.7203206623337317,0.8236485733033541,5.170489099938422,0.0753776437465184,0.13305713026301483,Balmoral
MGr1A1B1C_vRhyme_unbinned_80,6.094146677679861,-0.7951758255228073,0.8299482166044241,1.7069659581688228,0.42592884418900484,0.5180408658157971,Balmoral
BOr1A1B1C_vRhyme_unbinned_15,0.9407150599303254,0.3192422371788451,2.0552317854484556,3.1580718864572113,0.20617376564100315,NA,Balmoral
CRr3G3H3I_vRhyme_bin_12,90.75411427513455,0.36413809796455576,0.8832040144479113,0.7922163292767976,0.6729339043482893,0.7358402102253151,Balmoral
LABRr1A1B1C_vRhyme_unbinned_90,3.3015310261718853,-1.2951969244076176,1.0306956583878069,3.4751529527876244,0.17594629432453066,0.25632336653101806,Balmoral
LABRr1A1B1C_vRhyme_unbinned_98,51.59069506448643,3.717888156263748,1.221217416554903,14.814499315852075,6.068374119290087e-4,0.0025157745277399764,Balmoral
SEr2D2E2F_vRhyme_unbinned_71,14.10217299341063,-0.97533859964958,0.7891069026301438,3.8329904930794996,0.14712168484941437,0.22190599242879444,Balmoral
BAr1A1B1C_vRhyme_unbinned_27,246.31771927976965,-0.6947362488356649,0.8661069112763693,6.594558761557636,0.03698364907962418,0.07644341141671608,Balmoral
BOr3G3H3I_vRhyme_unbinned_3,382.04239609414753,5.837603836482742,1.392875673753983,11.995852175432276,0.0024838982256368053,0.008460413909387334,Balmoral
SEr2D2E2F_vRhyme_unbinned_79,2.5605796652583144,0.36762508498018664,2.2642420090382127,0.5487782977031515,0.76003625047065,0.8091068227680948,Balmoral
MHr3G3H3I_vRhyme_unbinned_49,14.077613811722333,0.23929982050693077,0.8354634569365077,6.948789655907959,0.0309805767302699,0.06685603013465215,Balmoral
BAr1A1B1C_vRhyme_unbinned_18,266.69184629007407,-1.5451540124326608,1.0666628974484302,86.79513975289022,1.4212643893182806e-19,1.4730390206434467e-17,Balmoral
SEr2D2E2F_vRhyme_unbinned_164,9.510354743594052,1.0272529493865783,0.9617265605169192,7.678070295996015,0.021514349497216208,0.05043185964533233,Balmoral
BAr3G3H3I_vRhyme_bin_4,711.3924411604457,-7.001502933478597,0.9860454484692234,72.07764584546624,2.2311977862947567e-16,1.2949871951654767e-14,Balmoral
LASCr2D2E2F_vRhyme_unbinned_58,48.743166584476256,0.9429547768683005,0.989308154928782,63.67084935181065,1.492968807755054e-14,4.4210157960256804e-13,Balmoral
MHr3G3H3I_vRhyme_unbinned_14,4.65396258072959,0.17005667217926146,0.9786631697398953,0.6761104696432838,0.7131558957716779,0.7705281108919585,Balmoral
MHr3G3H3I_vRhyme_unbinned_54,19.349559168477228,-0.927014468241022,0.6232430770331687,4.575229182594811,0.10150831209442406,0.16605249250170157,Balmoral
MHr2D2E2F_vRhyme_unbinned_12,8.395497947858667,0.1553845140012442,0.7994884691239587,6.22753521720734,0.044433232552512,0.08785771985491354,Balmoral
LAWAr2D2E2F_vRhyme_unbinned_56,211.779069971053,1.914777122906482,0.876020346497927,8.59823960442526,0.013580507285471713,0.03506283998437625,Balmoral
LASAr3G3H3I_vRhyme_unbinned_35,85.54806994292663,-0.5825194734487723,0.6916796217278425,13.080196318265081,0.001444346716241266,0.00527895991250901,Balmoral
LASAr3G3H3I_vRhyme_unbinned_20,10.229520319085482,0.16697701713576404,0.7545915103845807,6.39458863646059,0.040872642869436315,0.08259917103558788,Balmoral
LASAr3G3H3I_vRhyme_unbinned_27,17.475432115457487,-1.1388571626463848,0.6424543978641123,3.5797630891546888,0.16697994817591796,0.24547913353926742,Balmoral
SEr3G3H3I_vRhyme_unbinned_57,86.59987295983008,-7.8103149602131925,0.9783815541300844,90.20058400519069,2.5893577119299053e-20,3.1309650333419106e-18,Balmoral
BAr3G3H3I_vRhyme_unbinned_13,592.9505749731969,-1.999236736683742,1.1279908856755678,13.728096480354466,0.0010446762604479872,0.00396812893693725,Balmoral
BOr1A1B1C_vRhyme_unbinned_17,15.496993120035787,-2.107251394881109,0.8705391403802893,11.57802018355838,0.003061010796899677,0.009980631113755203,Balmoral
BOr1A1B1C_vRhyme_unbinned_6,4.664999852355921,-0.3146740777328596,0.922257177804984,0.2994399525683207,0.8609490288194876,0.8857628250314706,Balmoral
LAWAr2D2E2F_vRhyme_unbinned_19,1.8149372580044867,-0.9492464222333555,1.434853169334949,0.449935619351681,0.798541923669028,0.8384112382371632,Balmoral
LASYr2D2E2F_vRhyme_unbinned_21,8.07958078165103,0.3494150518736756,0.8947922697699698,0.7532477652717944,0.6861741073641217,0.7474764487877932,Balmoral
MHr2D2E2F_vRhyme_unbinned_41,8.911122218811231,-0.7918137776079746,0.7774350307754813,3.8777639163005517,0.14386470665723877,0.21744550974963903,Balmoral
MGr1A1B1C_vRhyme_unbinned_45,7.361607667365387,0.4439685209759637,1.0496110113663442,0.20052035717937144,0.904602029335518,0.9204611111962389,Balmoral
LABRr1A1B1C_vRhyme_bin_13,11.333883078853818,-0.4462512495513775,0.7666968926339731,0.3468928372750497,0.840762199139152,0.8701468979678384,Balmoral
BAr1A1B1C_vRhyme_unbinned_56,483.2594749720804,3.305614492547559,1.261797003243192,14.052893770427758,8.880816373776985e-4,0.003445471807045563,Balmoral
CRr3G3H3I_vRhyme_unbinned_97,172.21350274926394,3.9565101502818205,1.018805614119167,12.623106633789064,0.0018152114495990905,0.006358789238952788,Balmoral
LAWAr2D2E2F_vRhyme_unbinned_88,60.36421494598049,0.4226529067607089,1.2532994978330452,64.28141409096418,1.1001915009606864e-14,3.3257872247790753e-13,Balmoral
BOr2D2E2F_vRhyme_unbinned_27,0.9376912932111452,-0.5421009818843296,1.884906285253035,0.44673260322834096,0.7998218196056363,NA,Balmoral
MGr3G3H3I_vRhyme_unbinned_92,11.720293925628535,-0.9173326141287907,0.8875810629029296,1.5677782824835589,0.456626667882896,0.5444250575990814,Balmoral
LASAr3G3H3I_vRhyme_unbinned_44,13.550622248119177,0.7434439553957944,0.8400108519266493,3.350457453620301,0.1872653419787785,0.2703701604091618,Balmoral
LASCr2D2E2F_vRhyme_bin_9,216.86936385595558,2.706873135232871,0.8357225141139155,26.25841326247489,1.9863602158158252e-6,1.4933723695071308e-5,Balmoral
